+1634000000000.0ns POS: x=508.4, y=525.127, z=0; VEL:0, y=0, z=0
+1635000000000.0ns POS: x=508.4, y=525.127, z=0; VEL:0, y=0, z=0
+1636000000000.0ns POS: x=508.4, y=525.127, z=0; VEL:0, y=0, z=0
+1637000000000.0ns POS: x=508.4, y=525.127, z=0; VEL:0, y=0, z=0
+1638000000000.0ns POS: x=508.4, y=525.127, z=0; VEL:3.94473e-08, y=-2.27, z=0
+1639000000000.0ns POS: x=508.4, y=522.857, z=0; VEL:8.21504e-09, y=-4.59, z=0
+1640000000000.0ns POS: x=508.4, y=518.267, z=0; VEL:8.71183e-10, y=-6.37, z=0
+1641000000000.0ns POS: x=508.4, y=511.897, z=0; VEL:6.79606e-11, y=-8.7, z=0
+1642000000000.0ns POS: x=508.4, y=503.197, z=0; VEL:3.89221e-12, y=-10.23, z=0
+1643000000000.0ns POS: x=508.4, y=492.967, z=0; VEL:2.17684e-13, y=-11.84, z=0
+1644000000000.0ns POS: x=508.4, y=481.127, z=0; VEL:0, y=-11.46, z=0
+1645000000000.0ns POS: x=508.4, y=469.667, z=0; VEL:0, y=-11.42, z=0
+1646000000000.0ns POS: x=508.4, y=458.247, z=0; VEL:0, y=-10.95, z=0
+1647000000000.0ns POS: x=508.4, y=447.297, z=0; VEL:0, y=-10.7, z=0
+1648000000000.0ns POS: x=508.4, y=436.597, z=0; VEL:-2.94394, y=-10.6506, z=0
+1649000000000.0ns POS: x=505.456, y=425.946, z=0; VEL:-0.236847, y=-11.4476, z=0
+1650000000000.0ns POS: x=505.219, y=414.499, z=0; VEL:-0.0177928, y=-11.6, z=0
+1651000000000.0ns POS: x=505.201, y=402.899, z=0; VEL:-0.00131733, y=-11.27, z=0
+1652000000000.0ns POS: x=505.2, y=391.629, z=0; VEL:-9.90748e-05, y=-10.93, z=0
+1653000000000.0ns POS: x=505.2, y=380.699, z=0; VEL:-7.71715e-06, y=-11.59, z=0
+1654000000000.0ns POS: x=505.2, y=369.109, z=0; VEL:-5.64331e-07, y=-10.92, z=0
+1655000000000.0ns POS: x=505.2, y=358.189, z=0; VEL:-4.40358e-08, y=-11.73, z=0
+1656000000000.0ns POS: x=505.2, y=346.459, z=0; VEL:-3.1965e-09, y=-11.61, z=0
+1656000000000.0ns POS: x=502, y=1004.9, z=0; VEL:0, y=0, z=0
+1657000000000.0ns POS: x=505.2, y=334.849, z=0; VEL:-2.33699e-10, y=-11.12, z=0
+1657000000000.0ns POS: x=502, y=1004.9, z=0; VEL:0, y=-1.59, z=0
+1658000000000.0ns POS: x=502, y=1003.31, z=0; VEL:0, y=0, z=0
+1658000000000.0ns POS: x=505.2, y=323.729, z=0; VEL:-1.77983e-11, y=-10.7, z=0
+1658000000000.0ns POS: x=502, y=1003.31, z=0; VEL:0, y=-3.93, z=0
+1659000000000.0ns POS: x=502, y=999.38, z=0; VEL:0, y=0, z=0
+1659000000000.0ns POS: x=505.2, y=313.029, z=0; VEL:-1.41298e-12, y=-10.66, z=0
+1659000000000.0ns POS: x=502, y=999.38, z=0; VEL:0, y=-5.26, z=0
+1659998098859.0ns POS: x=502, y=994.13, z=0; VEL:0, y=0, z=0
+1660000000000.0ns POS: x=505.2, y=302.369, z=0; VEL:-1.05289e-13, y=-11.52, z=0
+1660000000000.0ns POS: x=502, y=994.13, z=0; VEL:0, y=-7.11, z=0
+1661000000000.0ns POS: x=505.2, y=290.849, z=0; VEL:-2.86349, y=-10.9518, z=0
+1661000000000.0ns POS: x=502, y=987.02, z=0; VEL:0, y=-8.97, z=0
+1662000000000.0ns POS: x=502.337, y=279.897, z=0; VEL:-0.301375, y=-11.0759, z=0
+1662000000000.0ns POS: x=502, y=978.05, z=0; VEL:0, y=-11.07, z=0
+1662000000000.0ns POS: x=502, y=1004.9, z=0; VEL:0, y=0, z=0
+1663000000000.0ns POS: x=502, y=966.98, z=0; VEL:0, y=0, z=0
+1663000000000.0ns POS: x=502.035, y=268.821, z=0; VEL:-0.0314541, y=-11.13, z=0
+1663000000000.0ns POS: x=502, y=966.98, z=0; VEL:0, y=-13.13, z=0
+1663000000000.0ns POS: x=502, y=1004.9, z=0; VEL:0, y=-2.19, z=0
+1664000000000.0ns POS: x=502, y=953.85, z=0; VEL:0, y=0, z=0
+1664000000000.0ns POS: x=502, y=1002.71, z=0; VEL:0, y=0, z=0
+1664000000000.0ns POS: x=502.004, y=257.691, z=0; VEL:-0.00331199, y=-11.71, z=0
+1664000000000.0ns POS: x=502, y=953.85, z=0; VEL:0, y=-14.79, z=0
+1664000000000.0ns POS: x=502, y=1002.71, z=0; VEL:0, y=-4.17, z=0
+1665000000000.0ns POS: x=502, y=939.06, z=0; VEL:0, y=0, z=0
+1665000000000.0ns POS: x=502, y=998.54, z=0; VEL:0, y=0, z=0
+1665000000000.0ns POS: x=502, y=245.981, z=0; VEL:-0.000329359, y=-11.87, z=0
+1665000000000.0ns POS: x=502, y=939.06, z=0; VEL:0, y=-16.15, z=0
+1665000000000.0ns POS: x=502, y=998.54, z=0; VEL:0, y=-6.59, z=0
+1666000000000.0ns POS: x=502, y=922.91, z=0; VEL:0, y=0, z=0
+1666000000000.0ns POS: x=502, y=991.95, z=0; VEL:0, y=0, z=0
+1666000000000.0ns POS: x=502, y=234.111, z=0; VEL:-3.22322e-05, y=-11.58, z=0
+1666000000000.0ns POS: x=502, y=922.91, z=0; VEL:0, y=-17.48, z=0
+1666000000000.0ns POS: x=502, y=991.95, z=0; VEL:0, y=-8.65, z=0
+1667000000000.0ns POS: x=502, y=905.43, z=0; VEL:0, y=0, z=0
+1667000000000.0ns POS: x=502, y=983.3, z=0; VEL:0, y=0, z=0
+1667000000000.0ns POS: x=502, y=222.531, z=0; VEL:-3.21167e-06, y=-10.85, z=0
+1667000000000.0ns POS: x=502, y=905.43, z=0; VEL:0, y=-19.48, z=0
+1667000000000.0ns POS: x=502, y=983.3, z=0; VEL:0, y=-10.59, z=0
+1668000000000.0ns POS: x=502, y=972.71, z=0; VEL:0, y=0, z=0
+1668000000000.0ns POS: x=502, y=211.681, z=0; VEL:-3.40893e-07, y=-10.74, z=0
+1668000000000.0ns POS: x=502, y=885.95, z=0; VEL:0, y=-19.33, z=0
+1668000000000.0ns POS: x=502, y=972.71, z=0; VEL:0, y=-12.04, z=0
+1669000000000.0ns POS: x=502, y=960.67, z=0; VEL:0, y=0, z=0
+1669000000000.0ns POS: x=502, y=200.941, z=0; VEL:-3.70552e-08, y=-11.36, z=0
+1669000000000.0ns POS: x=502, y=866.62, z=0; VEL:0, y=-19.21, z=0
+1669000000000.0ns POS: x=502, y=960.67, z=0; VEL:0, y=-13.35, z=0
+1670000000000.0ns POS: x=502, y=847.41, z=0; VEL:0, y=0, z=0
+1670000000000.0ns POS: x=502, y=947.32, z=0; VEL:0, y=0, z=0
+1670000000000.0ns POS: x=502, y=189.581, z=0; VEL:-3.82145e-09, y=-11.76, z=0
+1670000000000.0ns POS: x=502, y=847.41, z=0; VEL:0, y=-19.15, z=0
+1670000000000.0ns POS: x=502, y=947.32, z=0; VEL:0, y=-15.65, z=0
+1671000000000.0ns POS: x=502, y=177.821, z=0; VEL:-3.81037e-10, y=-11.78, z=0
+1671000000000.0ns POS: x=502, y=828.26, z=0; VEL:0, y=-19.02, z=0
+1671000000000.0ns POS: x=502, y=931.67, z=0; VEL:0, y=-17.31, z=0
+1672000000000.0ns POS: x=502, y=166.041, z=0; VEL:-3.73097e-11, y=-10.86, z=0
+1672000000000.0ns POS: x=502, y=809.24, z=0; VEL:0, y=-19.68, z=0
+1672000000000.0ns POS: x=502, y=914.36, z=0; VEL:0, y=-17.95, z=0
+1673000000000.0ns POS: x=502, y=155.181, z=0; VEL:-4.03377e-12, y=-11.4, z=0
+1673000000000.0ns POS: x=502, y=789.56, z=0; VEL:0, y=-18.87, z=0
+1673000000000.0ns POS: x=502, y=896.41, z=0; VEL:0, y=-18.49, z=0
+1674000000000.0ns POS: x=502, y=143.781, z=0; VEL:-4.05985e-13, y=-10.75, z=0
+1674000000000.0ns POS: x=502, y=770.69, z=0; VEL:0, y=-19.28, z=0
+1674000000000.0ns POS: x=502, y=877.92, z=0; VEL:0, y=-17.85, z=0
+1675000000000.0ns POS: x=502, y=133.031, z=0; VEL:-5.07734e-14, y=-10.8, z=0
+1675000000000.0ns POS: x=502, y=751.41, z=0; VEL:0, y=-19.24, z=0
+1675000000000.0ns POS: x=502, y=860.07, z=0; VEL:0, y=-18.42, z=0
+1676000000000.0ns POS: x=502, y=122.231, z=0; VEL:0, y=-10.79, z=0
+1676000000000.0ns POS: x=502, y=732.17, z=0; VEL:0, y=-17.81, z=0
+1676000000000.0ns POS: x=502, y=841.65, z=0; VEL:0, y=-18.76, z=0
+1677000000000.0ns POS: x=502, y=111.441, z=0; VEL:0, y=-11.14, z=0
+1677000000000.0ns POS: x=502, y=714.36, z=0; VEL:3.14583, y=-17.1743, z=0
+1677000000000.0ns POS: x=502, y=822.89, z=0; VEL:0, y=-17.57, z=0
+1678000000000.0ns POS: x=502, y=100.301, z=0; VEL:0, y=-11.75, z=0
+1678000000000.0ns POS: x=505.146, y=697.186, z=0; VEL:0.0533345, y=-18.2399, z=0
+1678000000000.0ns POS: x=502, y=805.32, z=0; VEL:0, y=-17.77, z=0
+1679000000000.0ns POS: x=502, y=88.5512, z=0; VEL:0, y=-11.42, z=0
+1679000000000.0ns POS: x=505.199, y=678.946, z=0; VEL:3.09644, y=-16.8478, z=0
+1679000000000.0ns POS: x=502, y=787.55, z=0; VEL:0, y=-18.01, z=0
+1680000000000.0ns POS: x=502, y=77.1312, z=0; VEL:0, y=-11.27, z=0
+1680000000000.0ns POS: x=508.296, y=662.098, z=0; VEL:0.101142, y=-17.9997, z=0
+1680000000000.0ns POS: x=502, y=769.54, z=0; VEL:0, y=-18.38, z=0
+1681000000000.0ns POS: x=502, y=65.8612, z=0; VEL:0, y=-11.14, z=0
+1681000000000.0ns POS: x=508.397, y=644.098, z=0; VEL:0.00314443, y=-17.32, z=0
+1681000000000.0ns POS: x=502, y=751.16, z=0; VEL:0, y=-18.28, z=0
+1682000000000.0ns POS: x=502, y=54.7212, z=0; VEL:0, y=-11.39, z=0
+1682000000000.0ns POS: x=508.4, y=626.778, z=0; VEL:0.000101377, y=-16.24, z=0
+1682000000000.0ns POS: x=502, y=732.88, z=0; VEL:0, y=-17.51, z=0
+1683000000000.0ns POS: x=502, y=43.3312, z=0; VEL:0, y=-11.15, z=0
+1683000000000.0ns POS: x=508.4, y=610.538, z=0; VEL:3.49151e-06, y=-17.06, z=0
+1683000000000.0ns POS: x=502, y=715.37, z=0; VEL:3.14665, y=-17.6213, z=0
+1684000000000.0ns POS: x=502, y=32.1812, z=0; VEL:0, y=-11.68, z=0
+1684000000000.0ns POS: x=508.4, y=593.478, z=0; VEL:1.14339e-07, y=-16.48, z=0
+1684000000000.0ns POS: x=505.147, y=697.749, z=0; VEL:0.052473, y=-17.9299, z=0
+1684000000000.0ns POS: x=502, y=1004.9, z=0; VEL:0, y=0, z=0
+1685000000000.0ns POS: x=508.4, y=576.998, z=0; VEL:3.83554e-09, y=-12.34, z=0
+1685000000000.0ns POS: x=505.199, y=679.819, z=0; VEL:0.00086005, y=-18.35, z=0
+1685000000000.0ns POS: x=502, y=1004.9, z=0; VEL:0, y=-2.54, z=0
+1685110544600.0ns POS: x=502, y=19.21, z=0; VEL:0, y=0, z=0
+1686000000000.0ns POS: x=502, y=1002.36, z=0; VEL:0, y=0, z=0
+1686000000000.0ns POS: x=508.4, y=564.658, z=0; VEL:1.66401e-10, y=-9.26, z=0
+1686000000000.0ns POS: x=505.2, y=661.469, z=0; VEL:3.09764, y=-17.3456, z=0
+1686000000000.0ns POS: x=502, y=1002.36, z=0; VEL:0, y=-4.87, z=0
+1687000000000.0ns POS: x=502, y=997.49, z=0; VEL:0, y=0, z=0
+1687000000000.0ns POS: x=508.4, y=555.398, z=0; VEL:9.2715e-12, y=-5.39, z=0
+1687000000000.0ns POS: x=508.298, y=644.123, z=0; VEL:0.0991668, y=-18.0497, z=0
+1687000000000.0ns POS: x=502, y=997.49, z=0; VEL:0, y=-6.91, z=0
+1688000000000.0ns POS: x=508.4, y=550.008, z=0; VEL:7.72157e-13, y=-2.22, z=0
+1688000000000.0ns POS: x=508.397, y=626.074, z=0; VEL:0.00310773, y=-18.47, z=0
+1688000000000.0ns POS: x=502, y=990.58, z=0; VEL:0, y=-8.94, z=0
+1689000000000.0ns POS: x=508.4, y=547.788, z=0; VEL:1.50438e-13, y=-4.18, z=0
+1689000000000.0ns POS: x=508.4, y=607.604, z=0; VEL:9.49994e-05, y=-17.12, z=0
+1689000000000.0ns POS: x=502, y=981.64, z=0; VEL:0, y=-10.87, z=0
+1690000000000.0ns POS: x=508.4, y=543.608, z=0; VEL:0, y=-2.38, z=0
+1690000000000.0ns POS: x=508.4, y=590.484, z=0; VEL:3.0705e-06, y=-16, z=0
+1690000000000.0ns POS: x=502, y=970.77, z=0; VEL:0, y=-13.18, z=0
+1691000000000.0ns POS: x=508.4, y=541.228, z=0; VEL:0, y=-0.72, z=0
+1691000000000.0ns POS: x=508.4, y=574.484, z=0; VEL:1.06829e-07, y=-12.1, z=0
+1691000000000.0ns POS: x=502, y=957.59, z=0; VEL:0, y=-15.34, z=0
+1692000000000.0ns POS: x=508.4, y=540.508, z=0; VEL:0, y=-0.18, z=0
+1692000000000.0ns POS: x=508.4, y=562.384, z=0; VEL:4.82088e-09, y=-8.5, z=0
+1692000000000.0ns POS: x=502, y=942.25, z=0; VEL:0, y=-16.65, z=0
+1693000000000.0ns POS: x=508.4, y=540.328, z=0; VEL:0, y=-0.09, z=0
+1693000000000.0ns POS: x=508.4, y=553.884, z=0; VEL:2.88824e-10, y=-4.07, z=0
+1693000000000.0ns POS: x=502, y=925.6, z=0; VEL:0, y=-18.24, z=0
+1694000000000.0ns POS: x=508.4, y=540.238, z=0; VEL:0, y=-0.04, z=0
+1694000000000.0ns POS: x=508.4, y=549.814, z=0; VEL:3.00644e-11, y=-1.48, z=0
+1694000000000.0ns POS: x=502, y=907.36, z=0; VEL:0, y=-20.3, z=0
+1695000000000.0ns POS: x=508.4, y=540.198, z=0; VEL:0, y=-0.03, z=0
+1695000000000.0ns POS: x=508.4, y=548.334, z=0; VEL:6.00748e-12, y=-0.59, z=0
+1695000000000.0ns POS: x=502, y=887.06, z=0; VEL:0, y=-20.19, z=0
+1696000000000.0ns POS: x=508.4, y=540.168, z=0; VEL:0, y=-0.01, z=0
+1696000000000.0ns POS: x=508.4, y=547.744, z=0; VEL:2.89906e-13, y=-0.03, z=0
+1696000000000.0ns POS: x=502, y=866.87, z=0; VEL:0, y=-20.95, z=0
+1697000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1697000000000.0ns POS: x=508.4, y=547.714, z=0; VEL:9.51284e-14, y=-0.01, z=0
+1697000000000.0ns POS: x=502, y=845.92, z=0; VEL:0, y=-20.09, z=0
+1698000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1698000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1698000000000.0ns POS: x=502, y=825.83, z=0; VEL:0, y=-21.07, z=0
+1699000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1699000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1699000000000.0ns POS: x=502, y=804.76, z=0; VEL:3.16169, y=-21.0944, z=0
+1700000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1700000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1700000000000.0ns POS: x=505.162, y=783.666, z=0; VEL:0.0378558, y=-21.13, z=0
+1701000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1701000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1701000000000.0ns POS: x=505.2, y=762.536, z=0; VEL:3.12786, y=-20.9983, z=0
+1702000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1702000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1702000000000.0ns POS: x=508.327, y=741.537, z=0; VEL:0.0708975, y=-20.3799, z=0
+1703000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1703000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1703000000000.0ns POS: x=508.398, y=721.157, z=0; VEL:0.00165597, y=-20.27, z=0
+1704000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1704000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1704000000000.0ns POS: x=508.4, y=700.887, z=0; VEL:3.89117e-05, y=-20.8, z=0
+1705000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1705000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1705000000000.0ns POS: x=508.4, y=680.087, z=0; VEL:8.91259e-07, y=-21.02, z=0
+1706000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1706000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1706000000000.0ns POS: x=508.4, y=659.067, z=0; VEL:2.01796e-08, y=-20.11, z=0
+1707000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1707000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1707000000000.0ns POS: x=508.4, y=638.957, z=0; VEL:4.77595e-10, y=-20.17, z=0
+1708000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1708000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1708000000000.0ns POS: x=508.4, y=618.787, z=0; VEL:1.11989e-11, y=-16.04, z=0
+1709000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1709000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1709000000000.0ns POS: x=508.4, y=602.747, z=0; VEL:3.27757e-13, y=-12.01, z=0
+1710000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1710000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1710000000000.0ns POS: x=508.4, y=590.737, z=0; VEL:0, y=-8.27, z=0
+1711000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1711000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1711000000000.0ns POS: x=508.4, y=582.467, z=0; VEL:0, y=-8.33, z=0
+1712000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1712000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1712000000000.0ns POS: x=508.4, y=574.137, z=0; VEL:0, y=-3.83, z=0
+1713000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1713000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1713000000000.0ns POS: x=508.4, y=570.307, z=0; VEL:0, y=-0.19, z=0
+1714000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1714000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1714000000000.0ns POS: x=508.4, y=570.117, z=0; VEL:0, y=-0.03, z=0
+1715000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1715000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1715000000000.0ns POS: x=508.4, y=570.087, z=0; VEL:0, y=-0.01, z=0
+1716000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1716000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1716000000000.0ns POS: x=508.4, y=570.077, z=0; VEL:0, y=0, z=0
+1717000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1717000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1717000000000.0ns POS: x=508.4, y=570.077, z=0; VEL:0, y=0, z=0
+1718000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1718000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1718000000000.0ns POS: x=508.4, y=570.077, z=0; VEL:0, y=0, z=0
+1719000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1719000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1719000000000.0ns POS: x=508.4, y=570.077, z=0; VEL:-1.51586, y=-1.11201, z=0
+1720000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1720000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1720000000000.0ns POS: x=506.884, y=568.965, z=0; VEL:-1.17737, y=-3.33847, z=0
+1721000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1721000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1721000000000.0ns POS: x=505.707, y=565.627, z=0; VEL:-0.268068, y=-1.63821, z=0
+1722000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1722000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1722000000000.0ns POS: x=505.439, y=563.989, z=0; VEL:-0.0425615, y=-0.317157, z=0
+1723000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1723000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1723000000000.0ns POS: x=505.396, y=563.672, z=0; VEL:-0.0112873, y=-0.0892894, z=0
+1724000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1724000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1724000000000.0ns POS: x=505.385, y=563.582, z=0; VEL:-0.00124576, y=-0.0099221, z=0
+1725000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1725000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1725000000000.0ns POS: x=505.384, y=563.572, z=0; VEL:0, y=0, z=0
+1726000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1726000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1726000000000.0ns POS: x=505.384, y=563.572, z=0; VEL:0, y=0, z=0
+1727000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1727000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1727000000000.0ns POS: x=505.384, y=563.572, z=0; VEL:0, y=0, z=0
+1728000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1728000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1728000000000.0ns POS: x=505.384, y=563.572, z=0; VEL:0, y=0, z=0
+1729000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1729000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1729000000000.0ns POS: x=505.384, y=563.572, z=0; VEL:0, y=0, z=0
+1730000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1730000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1730000000000.0ns POS: x=505.384, y=563.572, z=0; VEL:0, y=0, z=0
+1730000000000.0ns POS: x=502, y=1004.9, z=0; VEL:0, y=0, z=0
+1731000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1731000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1731000000000.0ns POS: x=505.384, y=563.572, z=0; VEL:0, y=0, z=0
+1731000000000.0ns POS: x=502, y=1004.9, z=0; VEL:0, y=-2.2, z=0
+1732000000000.0ns POS: x=502, y=1002.7, z=0; VEL:0, y=0, z=0
+1732000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1732000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1732000000000.0ns POS: x=505.384, y=563.572, z=0; VEL:0, y=0, z=0
+1732000000000.0ns POS: x=502, y=1002.7, z=0; VEL:0, y=-4.61, z=0
+1733000000000.0ns POS: x=502, y=998.09, z=0; VEL:0, y=0, z=0
+1733000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1733000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1733000000000.0ns POS: x=505.384, y=563.572, z=0; VEL:0, y=0, z=0
+1733000000000.0ns POS: x=502, y=998.09, z=0; VEL:0, y=-6.2, z=0
+1733998387096.0ns POS: x=502, y=991.9, z=0; VEL:0, y=0, z=0
+1734000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1734000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1734000000000.0ns POS: x=505.384, y=563.572, z=0; VEL:0, y=0, z=0
+1734000000000.0ns POS: x=502, y=991.9, z=0; VEL:0, y=-8.45, z=0
+1735000000000.0ns POS: x=502, y=983.45, z=0; VEL:0, y=0, z=0
+1735000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1735000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1735000000000.0ns POS: x=505.384, y=563.572, z=0; VEL:0, y=0, z=0
+1735000000000.0ns POS: x=502, y=983.45, z=0; VEL:0, y=-10.42, z=0
+1736000000000.0ns POS: x=502, y=973.03, z=0; VEL:0, y=0, z=0
+1736000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1736000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1736000000000.0ns POS: x=505.384, y=563.572, z=0; VEL:0, y=0, z=0
+1736000000000.0ns POS: x=502, y=973.03, z=0; VEL:0, y=-12.57, z=0
+1737000000000.0ns POS: x=502, y=960.46, z=0; VEL:0, y=0, z=0
+1737000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1737000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1737000000000.0ns POS: x=505.384, y=563.572, z=0; VEL:0, y=0, z=0
+1737000000000.0ns POS: x=502, y=960.46, z=0; VEL:0, y=-14.17, z=0
+1738000000000.0ns POS: x=502, y=946.29, z=0; VEL:0, y=0, z=0
+1738000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1738000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1738000000000.0ns POS: x=505.384, y=563.572, z=0; VEL:0, y=0, z=0
+1738000000000.0ns POS: x=502, y=946.29, z=0; VEL:0, y=-16.38, z=0
+1739000000000.0ns POS: x=502, y=929.91, z=0; VEL:0, y=0, z=0
+1739000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
+1739000000000.0ns POS: x=508.4, y=547.704, z=0; VEL:0, y=0, z=0
+1739000000000.0ns POS: x=505.384, y=563.572, z=0; VEL:0, y=0, z=0
+1739000000000.0ns POS: x=502, y=929.91, z=0; VEL:0, y=-18.49, z=0
+1739999459167.0ns POS: x=502, y=911.43, z=0; VEL:0, y=0, z=0
+1740000000000.0ns POS: x=508.4, y=540.158, z=0; VEL:0, y=0, z=0
