Time	Node	Type	Packets	
69.5	32	CacheMisses	1
69.5	33	CacheHits	4
69.5	33	CacheMisses	0
70	0	CacheHits	0
70	0	CacheMisses	2
70	1	CacheHits	0
70	1	CacheMisses	2
70	2	CacheHits	0
70	2	CacheMisses	2
70	3	CacheHits	0
70	3	CacheMisses	2
70	4	CacheHits	0
70	4	CacheMisses	2
70	5	CacheHits	0
70	5	CacheMisses	2
70	6	CacheHits	0
70	6	CacheMisses	2
70	7	CacheHits	0
70	7	CacheMisses	2
70	8	CacheHits	0
70	8	CacheMisses	2
70	9	CacheHits	0
70	9	CacheMisses	2
70	10	CacheHits	0
70	10	CacheMisses	2
70	11	CacheHits	0
70	11	CacheMisses	2
70	12	CacheHits	0
70	12	CacheMisses	2
70	13	CacheHits	0
70	13	CacheMisses	2
70	14	CacheHits	0
70	14	CacheMisses	2
70	15	CacheHits	0
70	15	CacheMisses	2
70	16	CacheHits	0
70	16	CacheMisses	2
70	17	CacheHits	0
70	17	CacheMisses	2
70	18	CacheHits	0
70	18	CacheMisses	2
70	19	CacheHits	0
70	19	CacheMisses	2
70	20	CacheHits	0
70	20	CacheMisses	2
70	21	CacheHits	0
70	21	CacheMisses	2
70	22	CacheHits	0
70	22	CacheMisses	2
70	23	CacheHits	0
70	23	CacheMisses	2
70	24	CacheHits	0
70	24	CacheMisses	2
70	25	CacheHits	0
70	25	CacheMisses	2
70	26	CacheHits	0
70	26	CacheMisses	2
70	27	CacheHits	0
70	27	CacheMisses	2
70	28	CacheHits	0
70	28	CacheMisses	2
70	29	CacheHits	0
70	29	CacheMisses	2
70	30	CacheHits	0
70	30	CacheMisses	2
70	31	CacheHits	0
70	31	CacheMisses	2
70	32	CacheHits	0
70	32	CacheMisses	2
70	33	CacheHits	0
70	33	CacheMisses	0
70.5	0	CacheHits	4
70.5	0	CacheMisses	3
70.5	1	CacheHits	0
70.5	1	CacheMisses	2
70.5	2	CacheHits	0
70.5	2	CacheMisses	2
70.5	3	CacheHits	6
70.5	3	CacheMisses	1
70.5	4	CacheHits	0
70.5	4	CacheMisses	2
70.5	5	CacheHits	0
70.5	5	CacheMisses	5
70.5	6	CacheHits	0
70.5	6	CacheMisses	3
70.5	7	CacheHits	4
70.5	7	CacheMisses	2
70.5	8	CacheHits	4
70.5	8	CacheMisses	3
70.5	9	CacheHits	5
70.5	9	CacheMisses	3
70.5	10	CacheHits	0
70.5	10	CacheMisses	1
70.5	11	CacheHits	1
70.5	11	CacheMisses	6
70.5	12	CacheHits	1
70.5	12	CacheMisses	5
70.5	13	CacheHits	3
70.5	13	CacheMisses	4
70.5	14	CacheHits	0
70.5	14	CacheMisses	1
70.5	15	CacheHits	3
70.5	15	CacheMisses	3
70.5	16	CacheHits	2
70.5	16	CacheMisses	4
70.5	17	CacheHits	0
70.5	17	CacheMisses	6
70.5	18	CacheHits	0
70.5	18	CacheMisses	5
70.5	19	CacheHits	0
70.5	19	CacheMisses	6
70.5	20	CacheHits	0
70.5	20	CacheMisses	4
70.5	21	CacheHits	0
70.5	21	CacheMisses	0
70.5	22	CacheHits	0
70.5	22	CacheMisses	4
70.5	23	CacheHits	0
70.5	23	CacheMisses	1
70.5	24	CacheHits	0
70.5	24	CacheMisses	0
70.5	25	CacheHits	0
70.5	25	CacheMisses	1
70.5	26	CacheHits	0
70.5	26	CacheMisses	1
70.5	27	CacheHits	0
70.5	27	CacheMisses	1
70.5	28	CacheHits	0
70.5	28	CacheMisses	1
70.5	29	CacheHits	0
70.5	29	CacheMisses	0
70.5	30	CacheHits	0
70.5	30	CacheMisses	1
70.5	31	CacheHits	0
70.5	31	CacheMisses	2
70.5	32	CacheHits	0
70.5	32	CacheMisses	1
70.5	33	CacheHits	6
70.5	33	CacheMisses	1
71	0	CacheHits	0
71	0	CacheMisses	2
71	1	CacheHits	0
71	1	CacheMisses	2
71	2	CacheHits	0
71	2	CacheMisses	2
71	3	CacheHits	0
71	3	CacheMisses	2
71	4	CacheHits	0
71	4	CacheMisses	2
71	5	CacheHits	0
71	5	CacheMisses	2
71	6	CacheHits	0
71	6	CacheMisses	2
71	7	CacheHits	0
71	7	CacheMisses	2
71	8	CacheHits	0
71	8	CacheMisses	2
71	9	CacheHits	0
71	9	CacheMisses	2
71	10	CacheHits	0
71	10	CacheMisses	2
71	11	CacheHits	0
71	11	CacheMisses	2
71	12	CacheHits	0
71	12	CacheMisses	2
71	13	CacheHits	0
71	13	CacheMisses	2
71	14	CacheHits	0
71	14	CacheMisses	2
71	15	CacheHits	0
71	15	CacheMisses	2
71	16	CacheHits	0
71	16	CacheMisses	2
71	17	CacheHits	0
71	17	CacheMisses	2
71	18	CacheHits	0
71	18	CacheMisses	2
71	19	CacheHits	0
71	19	CacheMisses	2
71	20	CacheHits	0
71	20	CacheMisses	2
71	21	CacheHits	0
71	21	CacheMisses	2
71	22	CacheHits	0
71	22	CacheMisses	2
71	23	CacheHits	0
71	23	CacheMisses	2
71	24	CacheHits	0
71	24	CacheMisses	2
71	25	CacheHits	0
71	25	CacheMisses	2
71	26	CacheHits	0
71	26	CacheMisses	2
71	27	CacheHits	0
71	27	CacheMisses	2
71	28	CacheHits	0
71	28	CacheMisses	2
71	29	CacheHits	0
71	29	CacheMisses	2
71	30	CacheHits	0
71	30	CacheMisses	2
71	31	CacheHits	0
71	31	CacheMisses	2
71	32	CacheHits	0
71	32	CacheMisses	2
71	33	CacheHits	0
71	33	CacheMisses	0
71.5	0	CacheHits	6
71.5	0	CacheMisses	2
71.5	1	CacheHits	0
71.5	1	CacheMisses	1
71.5	2	CacheHits	0
71.5	2	CacheMisses	3
71.5	3	CacheHits	6
71.5	3	CacheMisses	2
71.5	4	CacheHits	0
71.5	4	CacheMisses	1
71.5	5	CacheHits	0
71.5	5	CacheMisses	4
71.5	6	CacheHits	2
71.5	6	CacheMisses	0
71.5	7	CacheHits	4
71.5	7	CacheMisses	4
71.5	8	CacheHits	4
71.5	8	CacheMisses	4
71.5	9	CacheHits	10
71.5	9	CacheMisses	1
71.5	10	CacheHits	0
71.5	10	CacheMisses	2
71.5	11	CacheHits	3
71.5	11	CacheMisses	7
71.5	12	CacheHits	3
71.5	12	CacheMisses	6
71.5	13	CacheHits	1
71.5	13	CacheMisses	7
71.5	14	CacheHits	0
71.5	14	CacheMisses	4
71.5	15	CacheHits	4
71.5	15	CacheMisses	5
71.5	16	CacheHits	6
71.5	16	CacheMisses	4
71.5	17	CacheHits	0
71.5	17	CacheMisses	9
71.5	18	CacheHits	0
71.5	18	CacheMisses	6
71.5	19	CacheHits	2
71.5	19	CacheMisses	6
71.5	20	CacheHits	3
71.5	20	CacheMisses	6
71.5	21	CacheHits	1
71.5	21	CacheMisses	3
71.5	22	CacheHits	1
71.5	22	CacheMisses	6
71.5	23	CacheHits	0
71.5	23	CacheMisses	1
71.5	24	CacheHits	0
71.5	24	CacheMisses	0
71.5	25	CacheHits	0
71.5	25	CacheMisses	0
71.5	26	CacheHits	0
71.5	26	CacheMisses	1
71.5	27	CacheHits	0
71.5	27	CacheMisses	1
71.5	28	CacheHits	0
71.5	28	CacheMisses	1
71.5	29	CacheHits	0
71.5	29	CacheMisses	0
71.5	30	CacheHits	0
71.5	30	CacheMisses	1
71.5	31	CacheHits	0
71.5	31	CacheMisses	1
71.5	32	CacheHits	1
71.5	32	CacheMisses	1
71.5	33	CacheHits	10
71.5	33	CacheMisses	0
72	0	CacheHits	0
72	0	CacheMisses	2
72	1	CacheHits	0
72	1	CacheMisses	2
72	2	CacheHits	0
72	2	CacheMisses	2
72	3	CacheHits	0
72	3	CacheMisses	2
72	4	CacheHits	0
72	4	CacheMisses	2
72	5	CacheHits	0
72	5	CacheMisses	2
72	6	CacheHits	0
72	6	CacheMisses	2
72	7	CacheHits	0
72	7	CacheMisses	2
72	8	CacheHits	0
72	8	CacheMisses	2
72	9	CacheHits	0
72	9	CacheMisses	2
72	10	CacheHits	0
72	10	CacheMisses	2
72	11	CacheHits	0
72	11	CacheMisses	2
72	12	CacheHits	0
72	12	CacheMisses	2
72	13	CacheHits	0
72	13	CacheMisses	2
72	14	CacheHits	0
72	14	CacheMisses	2
72	15	CacheHits	0
72	15	CacheMisses	2
72	16	CacheHits	0
72	16	CacheMisses	2
72	17	CacheHits	0
72	17	CacheMisses	2
72	18	CacheHits	0
72	18	CacheMisses	2
72	19	CacheHits	0
72	19	CacheMisses	2
72	20	CacheHits	0
72	20	CacheMisses	2
72	21	CacheHits	0
72	21	CacheMisses	2
72	22	CacheHits	0
72	22	CacheMisses	2
72	23	CacheHits	0
72	23	CacheMisses	2
72	24	CacheHits	0
72	24	CacheMisses	2
72	25	CacheHits	0
72	25	CacheMisses	2
72	26	CacheHits	0
72	26	CacheMisses	2
72	27	CacheHits	0
72	27	CacheMisses	2
72	28	CacheHits	0
72	28	CacheMisses	2
72	29	CacheHits	0
72	29	CacheMisses	2
72	30	CacheHits	0
72	30	CacheMisses	2
72	31	CacheHits	0
72	31	CacheMisses	2
72	32	CacheHits	0
72	32	CacheMisses	2
72	33	CacheHits	0
72	33	CacheMisses	0
72.5	0	CacheHits	5
72.5	0	CacheMisses	2
72.5	1	CacheHits	1
72.5	1	CacheMisses	1
72.5	2	CacheHits	1
72.5	2	CacheMisses	1
72.5	3	CacheHits	5
72.5	3	CacheMisses	1
72.5	4	CacheHits	1
72.5	4	CacheMisses	1
72.5	5	CacheHits	4
72.5	5	CacheMisses	1
72.5	6	CacheHits	0
72.5	6	CacheMisses	2
72.5	7	CacheHits	2
72.5	7	CacheMisses	3
72.5	8	CacheHits	2
72.5	8	CacheMisses	3
72.5	9	CacheHits	4
72.5	9	CacheMisses	2
72.5	10	CacheHits	0
72.5	10	CacheMisses	2
72.5	11	CacheHits	3
72.5	11	CacheMisses	3
72.5	12	CacheHits	2
72.5	12	CacheMisses	2
72.5	13	CacheHits	0
72.5	13	CacheMisses	6
72.5	14	CacheHits	0
72.5	14	CacheMisses	5
72.5	15	CacheHits	1
72.5	15	CacheMisses	4
72.5	16	CacheHits	1
72.5	16	CacheMisses	4
72.5	17	CacheHits	1
72.5	17	CacheMisses	5
72.5	18	CacheHits	2
72.5	18	CacheMisses	3
72.5	19	CacheHits	0
72.5	19	CacheMisses	4
72.5	20	CacheHits	3
72.5	20	CacheMisses	3
72.5	21	CacheHits	0
72.5	21	CacheMisses	3
72.5	22	CacheHits	0
72.5	22	CacheMisses	3
72.5	23	CacheHits	0
72.5	23	CacheMisses	1
72.5	24	CacheHits	0
72.5	24	CacheMisses	0
72.5	25	CacheHits	0
72.5	25	CacheMisses	2
72.5	26	CacheHits	0
72.5	26	CacheMisses	1
72.5	27	CacheHits	0
72.5	27	CacheMisses	2
72.5	28	CacheHits	0
72.5	28	CacheMisses	1
72.5	29	CacheHits	0
72.5	29	CacheMisses	0
72.5	30	CacheHits	0
72.5	30	CacheMisses	1
72.5	31	CacheHits	0
72.5	31	CacheMisses	2
72.5	32	CacheHits	0
72.5	32	CacheMisses	2
72.5	33	CacheHits	6
72.5	33	CacheMisses	0
73	0	CacheHits	0
73	0	CacheMisses	2
73	1	CacheHits	0
73	1	CacheMisses	2
73	2	CacheHits	0
73	2	CacheMisses	2
73	3	CacheHits	0
73	3	CacheMisses	2
73	4	CacheHits	0
73	4	CacheMisses	2
73	5	CacheHits	0
73	5	CacheMisses	2
73	6	CacheHits	0
73	6	CacheMisses	2
73	7	CacheHits	0
73	7	CacheMisses	2
73	8	CacheHits	0
73	8	CacheMisses	2
73	9	CacheHits	0
73	9	CacheMisses	2
73	10	CacheHits	0
73	10	CacheMisses	2
73	11	CacheHits	0
73	11	CacheMisses	2
73	12	CacheHits	0
73	12	CacheMisses	2
73	13	CacheHits	0
73	13	CacheMisses	2
73	14	CacheHits	0
73	14	CacheMisses	2
73	15	CacheHits	0
73	15	CacheMisses	2
73	16	CacheHits	0
73	16	CacheMisses	2
73	17	CacheHits	0
73	17	CacheMisses	2
73	18	CacheHits	0
73	18	CacheMisses	2
73	19	CacheHits	0
73	19	CacheMisses	2
73	20	CacheHits	0
73	20	CacheMisses	2
73	21	CacheHits	0
73	21	CacheMisses	2
73	22	CacheHits	0
73	22	CacheMisses	2
73	23	CacheHits	0
73	23	CacheMisses	2
73	24	CacheHits	0
73	24	CacheMisses	2
73	25	CacheHits	0
73	25	CacheMisses	2
73	26	CacheHits	0
73	26	CacheMisses	2
73	27	CacheHits	0
73	27	CacheMisses	2
73	28	CacheHits	0
73	28	CacheMisses	2
73	29	CacheHits	0
73	29	CacheMisses	2
73	30	CacheHits	0
73	30	CacheMisses	2
73	31	CacheHits	0
73	31	CacheMisses	2
73	32	CacheHits	0
73	32	CacheMisses	2
73	33	CacheHits	0
73	33	CacheMisses	0
73.5	0	CacheHits	6
73.5	0	CacheMisses	1
73.5	1	CacheHits	0
73.5	1	CacheMisses	2
73.5	2	CacheHits	0
73.5	2	CacheMisses	3
73.5	3	CacheHits	7
73.5	3	CacheMisses	0
73.5	4	CacheHits	0
73.5	4	CacheMisses	1
73.5	5	CacheHits	0
73.5	5	CacheMisses	4
73.5	6	CacheHits	0
73.5	6	CacheMisses	2
73.5	7	CacheHits	5
73.5	7	CacheMisses	1
73.5	8	CacheHits	5
73.5	8	CacheMisses	2
73.5	9	CacheHits	5
73.5	9	CacheMisses	1
73.5	10	CacheHits	0
73.5	10	CacheMisses	2
73.5	11	CacheHits	1
73.5	11	CacheMisses	4
73.5	12	CacheHits	2
73.5	12	CacheMisses	3
73.5	13	CacheHits	2
73.5	13	CacheMisses	3
73.5	14	CacheHits	0
73.5	14	CacheMisses	4
73.5	15	CacheHits	3
73.5	15	CacheMisses	3
73.5	16	CacheHits	1
73.5	16	CacheMisses	3
73.5	17	CacheHits	0
73.5	17	CacheMisses	6
73.5	18	CacheHits	1
73.5	18	CacheMisses	6
73.5	19	CacheHits	1
73.5	19	CacheMisses	5
73.5	20	CacheHits	1
73.5	20	CacheMisses	5
73.5	21	CacheHits	0
73.5	21	CacheMisses	6
73.5	22	CacheHits	0
73.5	22	CacheMisses	5
73.5	23	CacheHits	0
73.5	23	CacheMisses	1
73.5	24	CacheHits	0
73.5	24	CacheMisses	0
73.5	25	CacheHits	0
73.5	25	CacheMisses	1
73.5	26	CacheHits	0
73.5	26	CacheMisses	2
73.5	27	CacheHits	0
73.5	27	CacheMisses	2
73.5	28	CacheHits	0
73.5	28	CacheMisses	2
73.5	29	CacheHits	0
73.5	29	CacheMisses	0
73.5	30	CacheHits	0
73.5	30	CacheMisses	2
73.5	31	CacheHits	0
73.5	31	CacheMisses	2
73.5	32	CacheHits	0
73.5	32	CacheMisses	3
73.5	33	CacheHits	6
73.5	33	CacheMisses	0
74	0	CacheHits	0
74	0	CacheMisses	2
74	1	CacheHits	0
74	1	CacheMisses	2
74	2	CacheHits	0
74	2	CacheMisses	2
74	3	CacheHits	0
74	3	CacheMisses	2
74	4	CacheHits	0
74	4	CacheMisses	2
74	5	CacheHits	0
74	5	CacheMisses	2
74	6	CacheHits	0
74	6	CacheMisses	2
74	7	CacheHits	0
74	7	CacheMisses	2
74	8	CacheHits	0
74	8	CacheMisses	2
74	9	CacheHits	0
74	9	CacheMisses	2
74	10	CacheHits	0
74	10	CacheMisses	2
74	11	CacheHits	0
74	11	CacheMisses	2
74	12	CacheHits	0
74	12	CacheMisses	2
74	13	CacheHits	0
74	13	CacheMisses	2
74	14	CacheHits	0
74	14	CacheMisses	2
74	15	CacheHits	0
74	15	CacheMisses	2
74	16	CacheHits	0
74	16	CacheMisses	2
74	17	CacheHits	0
74	17	CacheMisses	2
74	18	CacheHits	0
74	18	CacheMisses	2
74	19	CacheHits	0
74	19	CacheMisses	2
74	20	CacheHits	0
74	20	CacheMisses	2
74	21	CacheHits	0
74	21	CacheMisses	2
74	22	CacheHits	0
74	22	CacheMisses	2
74	23	CacheHits	0
74	23	CacheMisses	2
74	24	CacheHits	0
74	24	CacheMisses	2
74	25	CacheHits	0
74	25	CacheMisses	2
74	26	CacheHits	0
74	26	CacheMisses	2
74	27	CacheHits	0
74	27	CacheMisses	2
74	28	CacheHits	0
74	28	CacheMisses	2
74	29	CacheHits	0
74	29	CacheMisses	2
74	30	CacheHits	0
74	30	CacheMisses	2
74	31	CacheHits	0
74	31	CacheMisses	2
74	32	CacheHits	0
74	32	CacheMisses	2
74	33	CacheHits	0
74	33	CacheMisses	0
74.5	0	CacheHits	4
74.5	0	CacheMisses	2
74.5	1	CacheHits	0
74.5	1	CacheMisses	2
74.5	2	CacheHits	0
74.5	2	CacheMisses	0
74.5	3	CacheHits	6
74.5	3	CacheMisses	1
74.5	4	CacheHits	0
74.5	4	CacheMisses	2
74.5	5	CacheHits	0
74.5	5	CacheMisses	5
74.5	6	CacheHits	0
74.5	6	CacheMisses	1
74.5	7	CacheHits	2
74.5	7	CacheMisses	5
74.5	8	CacheHits	4
74.5	8	CacheMisses	2
74.5	9	CacheHits	4
74.5	9	CacheMisses	3
74.5	10	CacheHits	0
74.5	10	CacheMisses	2
74.5	11	CacheHits	1
74.5	11	CacheMisses	7
74.5	12	CacheHits	1
74.5	12	CacheMisses	6
74.5	13	CacheHits	2
74.5	13	CacheMisses	6
74.5	14	CacheHits	0
74.5	14	CacheMisses	5
74.5	15	CacheHits	3
74.5	15	CacheMisses	3
74.5	16	CacheHits	3
74.5	16	CacheMisses	4
74.5	17	CacheHits	0
74.5	17	CacheMisses	6
74.5	18	CacheHits	0
74.5	18	CacheMisses	5
74.5	19	CacheHits	0
74.5	19	CacheMisses	6
74.5	20	CacheHits	0
74.5	20	CacheMisses	6
74.5	21	CacheHits	1
74.5	21	CacheMisses	6
74.5	22	CacheHits	0
74.5	22	CacheMisses	7
74.5	23	CacheHits	0
74.5	23	CacheMisses	0
74.5	24	CacheHits	0
74.5	24	CacheMisses	0
74.5	25	CacheHits	0
74.5	25	CacheMisses	2
74.5	26	CacheHits	0
74.5	26	CacheMisses	2
74.5	27	CacheHits	0
74.5	27	CacheMisses	1
74.5	28	CacheHits	0
74.5	28	CacheMisses	3
74.5	29	CacheHits	0
74.5	29	CacheMisses	0
74.5	30	CacheHits	0
74.5	30	CacheMisses	2
74.5	31	CacheHits	0
74.5	31	CacheMisses	2
74.5	32	CacheHits	0
74.5	32	CacheMisses	1
74.5	33	CacheHits	4
74.5	33	CacheMisses	1
75	0	CacheHits	0
75	0	CacheMisses	2
75	1	CacheHits	0
75	1	CacheMisses	2
75	2	CacheHits	0
75	2	CacheMisses	2
75	3	CacheHits	0
75	3	CacheMisses	2
75	4	CacheHits	0
75	4	CacheMisses	2
75	5	CacheHits	0
75	5	CacheMisses	2
75	6	CacheHits	0
75	6	CacheMisses	2
75	7	CacheHits	0
75	7	CacheMisses	2
75	8	CacheHits	0
75	8	CacheMisses	2
75	9	CacheHits	0
75	9	CacheMisses	2
75	10	CacheHits	0
75	10	CacheMisses	2
75	11	CacheHits	0
75	11	CacheMisses	2
75	12	CacheHits	0
75	12	CacheMisses	2
75	13	CacheHits	0
75	13	CacheMisses	2
75	14	CacheHits	0
75	14	CacheMisses	2
75	15	CacheHits	0
75	15	CacheMisses	2
75	16	CacheHits	0
75	16	CacheMisses	2
75	17	CacheHits	0
75	17	CacheMisses	2
75	18	CacheHits	0
75	18	CacheMisses	2
75	19	CacheHits	0
75	19	CacheMisses	2
75	20	CacheHits	0
75	20	CacheMisses	2
75	21	CacheHits	0
75	21	CacheMisses	2
75	22	CacheHits	0
75	22	CacheMisses	2
75	23	CacheHits	0
75	23	CacheMisses	2
75	24	CacheHits	0
75	24	CacheMisses	2
75	25	CacheHits	0
75	25	CacheMisses	2
75	26	CacheHits	0
75	26	CacheMisses	2
75	27	CacheHits	0
75	27	CacheMisses	2
75	28	CacheHits	0
75	28	CacheMisses	2
75	29	CacheHits	0
75	29	CacheMisses	2
75	30	CacheHits	0
75	30	CacheMisses	2
75	31	CacheHits	0
75	31	CacheMisses	2
75	32	CacheHits	0
75	32	CacheMisses	2
75	33	CacheHits	0
75	33	CacheMisses	0
75.5	0	CacheHits	6
75.5	0	CacheMisses	0
75.5	1	CacheHits	0
75.5	1	CacheMisses	1
75.5	2	CacheHits	0
75.5	2	CacheMisses	3
75.5	3	CacheHits	7
75.5	3	CacheMisses	0
75.5	4	CacheHits	0
75.5	4	CacheMisses	1
75.5	5	CacheHits	5
75.5	5	CacheMisses	0
75.5	6	CacheHits	0
75.5	6	CacheMisses	3
75.5	7	CacheHits	3
75.5	7	CacheMisses	3
75.5	8	CacheHits	7
75.5	8	CacheMisses	0
75.5	9	CacheHits	5
75.5	9	CacheMisses	0
75.5	10	CacheHits	0
75.5	10	CacheMisses	2
75.5	11	CacheHits	1
75.5	11	CacheMisses	5
75.5	12	CacheHits	1
75.5	12	CacheMisses	4
75.5	13	CacheHits	2
75.5	13	CacheMisses	4
75.5	14	CacheHits	0
75.5	14	CacheMisses	5
75.5	15	CacheHits	4
75.5	15	CacheMisses	3
75.5	16	CacheHits	1
75.5	16	CacheMisses	3
75.5	17	CacheHits	1
75.5	17	CacheMisses	4
75.5	18	CacheHits	2
75.5	18	CacheMisses	4
75.5	19	CacheHits	1
75.5	19	CacheMisses	4
75.5	20	CacheHits	1
75.5	20	CacheMisses	5
75.5	21	CacheHits	0
75.5	21	CacheMisses	3
75.5	22	CacheHits	1
75.5	22	CacheMisses	3
75.5	23	CacheHits	0
75.5	23	CacheMisses	0
75.5	24	CacheHits	0
75.5	24	CacheMisses	0
75.5	25	CacheHits	0
75.5	25	CacheMisses	2
75.5	26	CacheHits	0
75.5	26	CacheMisses	2
75.5	27	CacheHits	0
75.5	27	CacheMisses	1
75.5	28	CacheHits	0
75.5	28	CacheMisses	2
75.5	29	CacheHits	0
75.5	29	CacheMisses	0
75.5	30	CacheHits	0
75.5	30	CacheMisses	2
75.5	31	CacheHits	0
75.5	31	CacheMisses	1
75.5	32	CacheHits	0
75.5	32	CacheMisses	1
75.5	33	CacheHits	8
75.5	33	CacheMisses	0
76	0	CacheHits	0
76	0	CacheMisses	2
76	1	CacheHits	0
76	1	CacheMisses	2
76	2	CacheHits	0
76	2	CacheMisses	2
76	3	CacheHits	0
76	3	CacheMisses	2
76	4	CacheHits	0
76	4	CacheMisses	2
76	5	CacheHits	0
76	5	CacheMisses	2
76	6	CacheHits	0
76	6	CacheMisses	2
76	7	CacheHits	0
76	7	CacheMisses	2
76	8	CacheHits	0
76	8	CacheMisses	2
76	9	CacheHits	0
76	9	CacheMisses	2
76	10	CacheHits	0
76	10	CacheMisses	2
76	11	CacheHits	0
76	11	CacheMisses	2
76	12	CacheHits	0
76	12	CacheMisses	2
76	13	CacheHits	0
76	13	CacheMisses	2
76	14	CacheHits	0
76	14	CacheMisses	2
76	15	CacheHits	0
76	15	CacheMisses	2
76	16	CacheHits	0
76	16	CacheMisses	2
76	17	CacheHits	0
76	17	CacheMisses	2
76	18	CacheHits	0
76	18	CacheMisses	2
76	19	CacheHits	0
76	19	CacheMisses	2
76	20	CacheHits	0
76	20	CacheMisses	2
76	21	CacheHits	0
76	21	CacheMisses	2
76	22	CacheHits	0
76	22	CacheMisses	2
76	23	CacheHits	0
76	23	CacheMisses	2
76	24	CacheHits	0
76	24	CacheMisses	2
76	25	CacheHits	0
76	25	CacheMisses	2
76	26	CacheHits	0
76	26	CacheMisses	2
76	27	CacheHits	0
76	27	CacheMisses	2
76	28	CacheHits	0
76	28	CacheMisses	2
76	29	CacheHits	0
76	29	CacheMisses	2
76	30	CacheHits	0
76	30	CacheMisses	2
76	31	CacheHits	0
76	31	CacheMisses	2
76	32	CacheHits	0
76	32	CacheMisses	2
76	33	CacheHits	0
76	33	CacheMisses	0
76.5	0	CacheHits	5
76.5	0	CacheMisses	2
76.5	1	CacheHits	0
76.5	1	CacheMisses	2
76.5	2	CacheHits	0
76.5	2	CacheMisses	0
76.5	3	CacheHits	6
76.5	3	CacheMisses	2
76.5	4	CacheHits	0
76.5	4	CacheMisses	2
76.5	5	CacheHits	0
76.5	5	CacheMisses	3
76.5	6	CacheHits	1
76.5	6	CacheMisses	0
76.5	7	CacheHits	3
76.5	7	CacheMisses	4
76.5	8	CacheHits	5
76.5	8	CacheMisses	2
76.5	9	CacheHits	5
76.5	9	CacheMisses	0
76.5	10	CacheHits	0
76.5	10	CacheMisses	2
76.5	11	CacheHits	1
76.5	11	CacheMisses	5
76.5	12	CacheHits	4
76.5	12	CacheMisses	2
76.5	13	CacheHits	0
76.5	13	CacheMisses	7
76.5	14	CacheHits	0
76.5	14	CacheMisses	3
76.5	15	CacheHits	3
76.5	15	CacheMisses	3
76.5	16	CacheHits	2
76.5	16	CacheMisses	4
76.5	17	CacheHits	2
76.5	17	CacheMisses	5
76.5	18	CacheHits	3
76.5	18	CacheMisses	3
76.5	19	CacheHits	3
76.5	19	CacheMisses	4
76.5	20	CacheHits	0
76.5	20	CacheMisses	6
76.5	21	CacheHits	2
76.5	21	CacheMisses	2
76.5	22	CacheHits	3
76.5	22	CacheMisses	3
76.5	23	CacheHits	0
76.5	23	CacheMisses	0
76.5	24	CacheHits	0
76.5	24	CacheMisses	0
76.5	25	CacheHits	0
76.5	25	CacheMisses	0
76.5	26	CacheHits	0
76.5	26	CacheMisses	2
76.5	27	CacheHits	1
76.5	27	CacheMisses	0
76.5	28	CacheHits	0
76.5	28	CacheMisses	2
76.5	29	CacheHits	0
76.5	29	CacheMisses	0
76.5	30	CacheHits	0
76.5	30	CacheMisses	2
76.5	31	CacheHits	0
76.5	31	CacheMisses	2
76.5	32	CacheHits	1
76.5	32	CacheMisses	0
76.5	33	CacheHits	6
76.5	33	CacheMisses	0
77	0	CacheHits	0
77	0	CacheMisses	2
77	1	CacheHits	0
77	1	CacheMisses	2
77	2	CacheHits	0
77	2	CacheMisses	2
77	3	CacheHits	0
77	3	CacheMisses	2
77	4	CacheHits	0
77	4	CacheMisses	2
77	5	CacheHits	0
77	5	CacheMisses	2
77	6	CacheHits	0
77	6	CacheMisses	2
77	7	CacheHits	0
77	7	CacheMisses	2
77	8	CacheHits	0
77	8	CacheMisses	2
77	9	CacheHits	0
77	9	CacheMisses	2
77	10	CacheHits	0
77	10	CacheMisses	2
77	11	CacheHits	0
77	11	CacheMisses	2
77	12	CacheHits	0
77	12	CacheMisses	2
77	13	CacheHits	0
77	13	CacheMisses	2
77	14	CacheHits	0
77	14	CacheMisses	2
77	15	CacheHits	0
77	15	CacheMisses	2
77	16	CacheHits	0
77	16	CacheMisses	2
77	17	CacheHits	0
77	17	CacheMisses	2
77	18	CacheHits	0
77	18	CacheMisses	2
77	19	CacheHits	0
77	19	CacheMisses	2
77	20	CacheHits	0
77	20	CacheMisses	2
77	21	CacheHits	0
77	21	CacheMisses	2
77	22	CacheHits	0
77	22	CacheMisses	2
77	23	CacheHits	0
77	23	CacheMisses	2
77	24	CacheHits	0
77	24	CacheMisses	2
77	25	CacheHits	0
77	25	CacheMisses	2
77	26	CacheHits	0
77	26	CacheMisses	2
77	27	CacheHits	0
77	27	CacheMisses	2
77	28	CacheHits	0
77	28	CacheMisses	2
77	29	CacheHits	0
77	29	CacheMisses	2
77	30	CacheHits	0
77	30	CacheMisses	2
77	31	CacheHits	0
77	31	CacheMisses	2
77	32	CacheHits	0
77	32	CacheMisses	2
77	33	CacheHits	0
77	33	CacheMisses	0
77.5	0	CacheHits	3
77.5	0	CacheMisses	3
77.5	1	CacheHits	1
77.5	1	CacheMisses	1
77.5	2	CacheHits	2
77.5	2	CacheMisses	1
77.5	3	CacheHits	3
77.5	3	CacheMisses	1
77.5	4	CacheHits	1
77.5	4	CacheMisses	0
77.5	5	CacheHits	4
77.5	5	CacheMisses	0
77.5	6	CacheHits	2
77.5	6	CacheMisses	1
77.5	7	CacheHits	3
77.5	7	CacheMisses	2
