Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
18.3842	2	0	1	LastDelay	0	0	1	1
19.6331	3	0	1	LastDelay	0.00335655	3356.55	1	1
19.6331	1	0	1	LastDelay	0.409212	409212	1	1
20.2239	1	0	1	LastDelay	0	0	1	0
20.6297	3	0	1	LastDelay	0	0	1	0
21.0347	7	0	1	LastDelay	0	0	1	1
21.2273	1	0	1	LastDelay	0.00339551	3395.51	1	1
21.3907	2	0	1	LastDelay	0.00644364	6443.64	1	1
21.6331	3	0	1	LastDelay	0.00335622	3356.22	1	1
21.6961	11	0	1	LastDelay	0	0	1	2
22.038	7	0	1	LastDelay	0.00333034	3330.34	1	1
22.1623	15	0	1	LastDelay	0	0	1	3
22.2239	1	0	1	LastDelay	0	0	1	0
22.2664	6	0	1	LastDelay	0.00334342	3343.42	1	1
22.3842	2	0	1	LastDelay	0	0	1	0
22.6297	3	0	1	LastDelay	0	0	1	0
22.6995	11	0	1	LastDelay	0.00336974	3369.74	1	1
22.7631	0	0	1	LastDelay	0	0	1	1
22.9204	69	0	1	LastDelay	0	0	1	5
22.9486	18	0	1	LastDelay	0	0	1	4
23.0347	7	0	1	LastDelay	0	0	1	0
23.0354	5	0	1	LastDelay	0	0	1	2
23.1158	117	0	1	LastDelay	0	0	1	5
23.1306	121	0	1	LastDelay	0	0	1	5
23.1653	129	0	1	LastDelay	0	0	1	5
23.1657	15	0	1	LastDelay	0.00336938	3369.38	1	1
23.2029	26	0	1	LastDelay	0	0	1	5
23.2147	89	0	1	LastDelay	0	0	1	5
23.232	85	0	1	LastDelay	0	0	1	5
23.263	6	0	1	LastDelay	0	0	1	0
23.2697	22	0	1	LastDelay	0	0	1	5
23.3024	48	0	1	LastDelay	0	0	1	5
23.3096	30	0	1	LastDelay	0	0	1	5
23.3548	97	0	1	LastDelay	0	0	1	5
23.3714	44	0	1	LastDelay	0	0	1	5
23.3721	105	0	1	LastDelay	0	0	1	5
23.3876	2	0	1	LastDelay	0.00333044	3330.44	1	1
23.4682	101	0	1	LastDelay	0	0	1	5
23.475	41	0	1	LastDelay	0	0	1	5
23.5005	37	0	1	LastDelay	0	0	1	5
23.5588	73	0	1	LastDelay	0	0	1	5
23.6961	11	0	1	LastDelay	0	0	1	0
23.6975	8	0	1	LastDelay	0	0	1	3
23.7468	113	0	1	LastDelay	0	0	1	5
23.7627	65	0	1	LastDelay	0	0	1	5
23.8027	34	0	1	LastDelay	0	0	1	5
23.8255	109	0	1	LastDelay	0	0	1	5
23.8656	60	0	1	LastDelay	0	0	1	5
23.878	57	0	1	LastDelay	0	0	1	5
23.8809	81	0	1	LastDelay	0	0	1	5
24.1623	15	0	1	LastDelay	0	0	1	0
24.1824	12	0	1	LastDelay	0	0	1	4
24.3842	2	0	1	LastDelay	0	0	1	0
24.7665	0	0	1	LastDelay	0.0034083	3408.3	1	1
25.038	7	0	1	LastDelay	0.00333012	3330.12	1	1
25.038	5	0	1	LastDelay	0.00266814	2668.14	1	1
25.1348	14	0	1	LastDelay	0	0	1	2
25.1529	9	0	1	LastDelay	0	0	1	2
25.2664	6	0	1	LastDelay	0.00338251	3382.51	1	1
25.5592	4	0	1	LastDelay	0	0	1	1
25.6581	10	0	1	LastDelay	0	0	1	1
25.7061	11	0	1	LastDelay	0.00996872	9968.72	1	1
25.7123	8	0	1	LastDelay	0.0147595	14759.5	1	1
25.7631	0	0	1	LastDelay	0	0	1	0
26.0347	7	0	1	LastDelay	0	0	1	0
26.0354	5	0	1	LastDelay	0	0	1	0
26.2159	39	0	1	LastDelay	0	0	1	5
26.2272	1	0	1	LastDelay	0.00333013	3330.13	1	1
26.2297	104	0	1	LastDelay	0	0	1	5
26.2623	63	0	1	LastDelay	0	0	1	5
26.263	6	0	1	LastDelay	0	0	1	0
26.2861	27	0	1	LastDelay	0	0	1	4
26.3629	91	0	1	LastDelay	0	0	1	5
26.3629	88	0	1	LastDelay	0	0	1	6
26.3702	67	0	1	LastDelay	0	0	1	5
26.3795	99	0	1	LastDelay	0	0	1	6
26.3805	116	0	1	LastDelay	0	0	1	5
26.3901	17	0	1	LastDelay	0	0	1	4
26.4607	115	0	1	LastDelay	0	0	1	6
26.4809	59	0	1	LastDelay	0	0	1	5
26.5137	128	0	1	LastDelay	0	0	1	5
26.5143	33	0	1	LastDelay	0	0	1	6
26.5145	49	0	1	LastDelay	0	0	1	6
26.5415	19	0	1	LastDelay	0	0	1	3
26.542	47	0	1	LastDelay	0	0	1	5
26.5724	103	0	1	LastDelay	0	0	1	6
26.595	13	0	1	LastDelay	0	0	1	3
26.6046	131	0	1	LastDelay	0	0	1	6
26.6167	45	0	1	LastDelay	0	0	1	6
26.6206	23	0	1	LastDelay	0	0	1	4
26.6366	3	0	1	LastDelay	0.00686002	6860.02	1	1
26.6389	96	0	1	LastDelay	0	0	1	5
26.6515	76	0	1	LastDelay	0	0	1	6
26.6531	51	0	1	LastDelay	0	0	1	5
26.6681	31	0	1	LastDelay	0	0	1	5
26.6961	11	0	1	LastDelay	0	0	1	0
26.6974	72	0	1	LastDelay	0	0	1	6
26.6975	8	0	1	LastDelay	0	0	1	0
26.7328	119	0	1	LastDelay	0	0	1	6
26.7585	123	0	1	LastDelay	0	0	1	6
26.7859	55	0	1	LastDelay	0	0	1	5
26.8224	95	0	1	LastDelay	0	0	1	5
26.8229	94	0	1	LastDelay	0	0	1	6
26.8273	84	0	1	LastDelay	0	0	1	6
26.8443	108	0	1	LastDelay	0	0	1	5
26.8493	25	0	1	LastDelay	0	0	1	5
26.8553	52	0	1	LastDelay	0	0	1	6
26.8597	71	0	1	LastDelay	0	0	1	5
26.862	61	0	1	LastDelay	0	0	1	6
26.8645	75	0	1	LastDelay	0	0	1	5
26.8783	80	0	1	LastDelay	0	0	1	6
26.9135	35	0	1	LastDelay	0	0	1	5
26.9211	127	0	1	LastDelay	0	0	1	6
26.9436	29	0	1	LastDelay	0	0	1	6
26.9673	107	0	1	LastDelay	0	0	1	6
26.9698	120	0	1	LastDelay	0	0	1	5
27.0082	111	0	1	LastDelay	0	0	1	6
27.038	7	0	1	LastDelay	0.00334314	3343.14	1	1
27.038	5	0	1	LastDelay	0.00268114	2681.14	1	1
27.0392	124	0	1	LastDelay	0	0	1	5
27.0537	112	0	1	LastDelay	0	0	1	5
27.0758	40	0	1	LastDelay	0	0	1	6
27.0919	79	0	1	LastDelay	0	0	1	5
27.1262	100	0	1	LastDelay	0	0	1	5
27.1382	14	0	1	LastDelay	0.00336931	3369.31	1	1
27.1437	36	0	1	LastDelay	0	0	1	6
27.1454	43	0	1	LastDelay	0	0	1	5
27.1657	15	0	1	LastDelay	0.0033827	3382.7	1	1
27.2235	56	0	1	LastDelay	0	0	1	6
27.2239	1	0	1	LastDelay	0	0	1	0
27.2575	64	0	1	LastDelay	0	0	1	6
27.2839	21	0	1	LastDelay	0	0	1	5
27.2919	68	0	1	LastDelay	0	0	1	6
27.5449	19	0	1	LastDelay	0.00340858	3408.58	1	1
27.5656	4	0	1	LastDelay	0.00643869	6438.69	1	1
27.6297	3	0	1	LastDelay	0	0	1	0
27.6614	10	0	1	LastDelay	0.00333047	3330.47	1	1
27.703	8	0	1	LastDelay	0.00540802	5408.02	1	1
27.7664	0	0	1	LastDelay	0.00333011	3330.11	1	1
28.0347	7	0	1	LastDelay	0	0	1	0
28.0354	5	0	1	LastDelay	0	0	1	0
28.1348	14	0	1	LastDelay	0	0	1	0
28.1623	15	0	1	LastDelay	0	0	1	0
28.1858	12	0	1	LastDelay	0.0033825	3382.5	1	1
28.5415	19	0	1	LastDelay	0	0	1	0
28.5592	4	0	1	LastDelay	0	0	1	0
28.6581	10	0	1	LastDelay	0	0	1	0
28.6975	8	0	1	LastDelay	0	0	1	0
28.7631	0	0	1	LastDelay	0	0	1	0
29.0387	16	0	1	LastDelay	0.847681	847681	1	1
29.1824	12	0	1	LastDelay	0	0	1	0
29.1911	16	0	1	LastDelay	0	0	1	0
29.2272	1	0	1	LastDelay	0.00333013	3330.13	1	1
29.5625	4	0	1	LastDelay	0.00333007	3330.07	1	1
29.5984	13	0	1	LastDelay	0.00335658	3356.58	1	1
29.6614	10	0	1	LastDelay	0.00333009	3330.09	1	1
29.6711	17	0	1	LastDelay	0.280961	280961	1	1
29.6998	8	0	1	LastDelay	0.00226076	2260.76	1	1
29.7664	0	0	1	LastDelay	0.0033301	3330.1	1	1
29.9551	18	0	1	LastDelay	0.00643867	6438.67	1	1
