Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
11.8941	2	0	1	LastDelay	0.00630556	6305.56	1	1
11.935	52	0	1	LastDelay	0.174512	174512	1	1
11.9508	112	0	1	LastDelay	0.00681597	6815.97	1	1
11.97	3	0	1	LastDelay	0.00415167	4151.67	1	1
11.9879	31	0	1	LastDelay	0.0062009	6200.9	1	1
12.0662	14	0	1	LastDelay	0.00603813	6038.13	1	1
12.071	109	0	1	LastDelay	0.00742706	7427.06	1	1
12.2078	49	0	1	LastDelay	0.00616047	6160.47	1	1
12.2478	86	0	1	LastDelay	0.0088867	8886.7	1	1
12.2831	10	0	1	LastDelay	0.016781	16781	1	1
12.3063	6	0	1	LastDelay	0.00333027	3330.27	1	1
12.3294	95	0	1	LastDelay	0.0038302	3830.2	1	1
12.3361	44	0	1	LastDelay	0.000308793	308.793	1	1
12.37	78	0	1	LastDelay	0.0138158	13815.8	1	1
12.6367	87	0	1	LastDelay	0.00333	3330	1	1
12.6411	27	0	1	LastDelay	0.00774295	7742.95	1	1
12.6509	58	0	1	LastDelay	0.0139047	13904.7	1	1
12.6838	74	0	1	LastDelay	0.00702256	7022.56	1	1
12.7354	23	0	1	LastDelay	0.00677234	6772.34	1	1
12.7434	66	0	1	LastDelay	0.0130193	13019.3	1	1
12.7605	52	0	1	LastDelay	0	0	1	0
12.7623	48	0	1	LastDelay	0.00235315	2353.15	1	1
12.7858	36	0	1	LastDelay	0.0117953	11795.3	1	1
12.7915	57	0	1	LastDelay	0.00882062	8820.62	1	1
12.8344	108	0	1	LastDelay	0.0209745	20974.5	1	1
12.8856	100	0	1	LastDelay	0.00333	3330	1	1
12.8878	2	0	1	LastDelay	0	0	1	0
12.8888	65	0	1	LastDelay	0.003343	3343	1	1
12.9342	91	0	1	LastDelay	0.00361254	3612.54	1	1
12.944	112	0	1	LastDelay	0	0	1	0
12.9504	82	0	1	LastDelay	0.0148495	14849.5	1	1
12.9659	3	0	1	LastDelay	0	0	1	0
12.9817	31	0	1	LastDelay	0	0	1	0
12.9899	35	0	1	LastDelay	0.013191	13191	1	1
13.0369	15	0	1	LastDelay	0.00530519	5305.19	1	1
13.0601	14	0	1	LastDelay	0	0	1	0
13.0636	109	0	1	LastDelay	0	0	1	0
13.0676	62	0	1	LastDelay	0.00508455	5084.55	1	1
13.111	19	0	1	LastDelay	0.00356276	3562.76	1	1
13.1642	96	0	1	LastDelay	0.003343	3343	1	1
13.2017	49	0	1	LastDelay	0	0	1	0
13.2141	99	0	1	LastDelay	0.00333	3330	1	1
13.2389	86	0	1	LastDelay	0	0	1	0
13.2394	40	0	1	LastDelay	0.00301949	3019.49	1	1
13.2657	69	0	1	LastDelay	9.7407e-05	97.407	1	1
13.2663	10	0	1	LastDelay	0	0	1	0
13.3029	6	0	1	LastDelay	0	0	1	0
13.3256	95	0	1	LastDelay	0	0	1	0
13.3358	44	0	1	LastDelay	0	0	1	0
13.3562	78	0	1	LastDelay	0	0	1	0
13.4192	75	0	1	LastDelay	0.00130222	1302.22	1	1
13.4424	79	0	1	LastDelay	0.00238536	2385.36	1	1
13.5704	104	0	1	LastDelay	0.00413065	4130.65	1	1
13.6334	87	0	1	LastDelay	0	0	1	0
13.6334	27	0	1	LastDelay	0	0	1	0
13.637	58	0	1	LastDelay	0	0	1	0
13.6408	61	0	1	LastDelay	0.0101848	10184.8	1	1
13.6768	74	0	1	LastDelay	0	0	1	0
13.6883	20	0	1	LastDelay	0.00426903	4269.03	1	1
13.7286	23	0	1	LastDelay	0	0	1	0
13.7303	66	0	1	LastDelay	0	0	1	0
13.76	48	0	1	LastDelay	0	0	1	0
13.774	36	0	1	LastDelay	0	0	1	0
13.7827	57	0	1	LastDelay	0	0	1	0
13.8134	108	0	1	LastDelay	0	0	1	0
13.8822	100	0	1	LastDelay	0	0	1	0
13.8854	65	0	1	LastDelay	0	0	1	0
13.9306	91	0	1	LastDelay	0	0	1	0
13.9355	82	0	1	LastDelay	0	0	1	0
13.9474	112	0	1	LastDelay	0.00333	3330	1	1
13.9552	7	0	1	LastDelay	0.0041876	4187.6	1	1
13.9767	35	0	1	LastDelay	0	0	1	0
13.9804	3	0	1	LastDelay	0.0145725	14572.5	1	1
14.0271	24	0	1	LastDelay	0.00676287	6762.87	1	1
14.0316	15	0	1	LastDelay	0	0	1	0
14.0381	41	0	1	LastDelay	0.00075224	752.24	1	1
14.0625	62	0	1	LastDelay	0	0	1	0
14.0663	109	0	1	LastDelay	0.00267333	2673.33	1	1
14.1074	19	0	1	LastDelay	0	0	1	0
14.1609	96	0	1	LastDelay	0	0	1	0
14.1988	11	0	1	LastDelay	0.00380631	3806.31	1	1
14.2107	99	0	1	LastDelay	0	0	1	0
14.2364	40	0	1	LastDelay	0	0	1	0
14.2462	14	0	1	LastDelay	0.186074	186074	1	1
14.2656	69	0	1	LastDelay	0	0	1	0
14.29	32	0	1	LastDelay	0.00333	3330	1	1
14.4103	92	0	1	LastDelay	0.00645178	6451.78	1	1
14.4179	75	0	1	LastDelay	0	0	1	0
14.44	79	0	1	LastDelay	0	0	1	0
14.5176	28	0	1	LastDelay	0.003793	3793	1	1
14.5543	83	0	1	LastDelay	0.003356	3356	1	1
14.5663	104	0	1	LastDelay	0	0	1	0
14.6306	61	0	1	LastDelay	0	0	1	0
14.6415	44	0	1	LastDelay	0.305756	305756	1	1
14.6616	58	0	1	LastDelay	0.0245619	24561.9	1	1
14.6616	70	0	1	LastDelay	0.00993734	9937.34	1	1
14.6841	20	0	1	LastDelay	0	0	1	0
14.7632	45	0	1	LastDelay	0.000147708	147.708	1	1
14.7777	36	0	1	LastDelay	0.00365412	3654.12	1	1
14.7871	57	0	1	LastDelay	0.0044058	4405.8	1	1
14.901	2	0	1	LastDelay	0.0131898	13189.8	1	1
14.9215	53	0	1	LastDelay	0.00352417	3524.17	1	1
14.944	112	0	1	LastDelay	0	0	1	0
14.951	7	0	1	LastDelay	0	0	1	0
14.9659	3	0	1	LastDelay	0	0	1	0
15.0203	24	0	1	LastDelay	0	0	1	0
15.035	15	0	1	LastDelay	0.00335607	3356.07	1	1
15.0374	41	0	1	LastDelay	0	0	1	0
15.0601	14	0	1	LastDelay	0	0	1	0
15.0636	109	0	1	LastDelay	0	0	1	0
15.0659	62	0	1	LastDelay	0.00333	3330	1	1
15.1674	96	0	1	LastDelay	0.00654508	6545.08	1	1
15.195	11	0	1	LastDelay	0	0	1	0
15.2449	86	0	1	LastDelay	0.00598914	5989.15	1	1
15.2867	32	0	1	LastDelay	0	0	1	0
15.3358	44	0	1	LastDelay	0	0	1	0
15.4039	92	0	1	LastDelay	0	0	1	0
15.4279	75	0	1	LastDelay	0.00996086	9960.86	1	1
15.442	79	0	1	LastDelay	0.0020398	2039.8	1	1
15.5138	28	0	1	LastDelay	0	0	1	0
15.5509	83	0	1	LastDelay	0	0	1	0
15.5727	104	0	1	LastDelay	0.0064251	6425.1	1	1
15.637	58	0	1	LastDelay	0	0	1	0
15.637	27	0	1	LastDelay	0.00366644	3666.45	1	1
15.6516	70	0	1	LastDelay	0	0	1	0
15.6907	20	0	1	LastDelay	0.0066232	6623.2	1	1
15.7631	45	0	1	LastDelay	0	0	1	0
15.774	36	0	1	LastDelay	0	0	1	0
15.7827	57	0	1	LastDelay	0	0	1	0
15.8856	100	0	1	LastDelay	0.00333	3330	1	1
15.8878	2	0	1	LastDelay	0	0	1	0
15.8994	52	0	1	LastDelay	0.138871	138871	1	1
15.918	53	0	1	LastDelay	0	0	1	0
15.9515	82	0	1	LastDelay	0.0160265	16026.5	1	1
15.9515	112	0	1	LastDelay	0.00752303	7523.03	1	1
16.0301	24	0	1	LastDelay	0.00978444	9784.44	1	1
16.0316	15	0	1	LastDelay	0	0	1	0
16.0453	47	0	1	LastDelay	0	0	1	2
16.0523	41	0	1	LastDelay	0.0149092	14909.2	1	1
16.0616	56	0	1	LastDelay	0	0	1	2
16.0625	62	0	1	LastDelay	0	0	1	0
16.0639	109	0	1	LastDelay	0.00035661	356.61	1	1
16.0647	14	0	1	LastDelay	0.00459008	4590.08	1	1
16.0818	1	0	1	LastDelay	0	0	1	1
16.1036	18	0	1	LastDelay	0	0	1	2
16.1107	19	0	1	LastDelay	0.00333	3330	1	1
16.1407	94	0	1	LastDelay	0	0	1	2
16.1455	60	0	1	LastDelay	0	0	1	2
16.1609	96	0	1	LastDelay	0	0	1	0
16.1768	43	0	1	LastDelay	0	0	1	2
16.2094	49	0	1	LastDelay	0.00776228	7762.28	1	1
16.2389	86	0	1	LastDelay	0	0	1	0
16.2398	40	0	1	LastDelay	0.00333	3330	1	1
16.2753	69	0	1	LastDelay	0.00964	9640	1	1
16.2753	10	0	1	LastDelay	0.00893781	8937.81	1	1
16.2774	51	0	1	LastDelay	0	0	1	2
16.3187	6	0	1	LastDelay	0.015706	15706	1	1
16.326	95	0	1	LastDelay	0.000422136	422.136	1	1
16.3359	44	0	1	LastDelay	0.000128888	128.888	1	1
16.3628	78	0	1	LastDelay	0.00669178	6691.78	1	1
16.4116	98	0	1	LastDelay	0	0	1	2
16.4179	75	0	1	LastDelay	0	0	1	0
16.4196	39	0	1	LastDelay	0	0	1	2
16.4373	9	0	1	LastDelay	0	0	1	2
16.44	79	0	1	LastDelay	0	0	1	0
16.5663	104	0	1	LastDelay	0	0	1	0
16.6158	13	0	1	LastDelay	0	0	1	2
16.6334	27	0	1	LastDelay	0	0	1	0
16.6445	58	0	1	LastDelay	0.0075015	7501.5	1	1
16.6445	87	0	1	LastDelay	0.0111667	11166.7	1	1
16.6474	85	0	1	LastDelay	0	0	1	2
16.6594	68	0	1	LastDelay	0	0	1	2
16.6754	102	0	1	LastDelay	0	0	1	2
16.6801	74	0	1	LastDelay	0.00333	3330	1	1
16.6841	20	0	1	LastDelay	0	0	1	0
16.6914	111	0	1	LastDelay	0	0	1	2
16.6944	107	0	1	LastDelay	0	0	1	2
16.7605	52	0	1	LastDelay	0	0	1	0
16.7621	48	0	1	LastDelay	0.00213063	2130.63	1	1
16.8158	108	0	1	LastDelay	0.00237324	2373.24	1	1
16.844	64	0	1	LastDelay	0	0	1	2
16.8571	77	0	1	LastDelay	0	0	1	2
16.863	5	0	1	LastDelay	0	0	1	2
16.8822	100	0	1	LastDelay	0	0	1	0
16.9014	65	0	1	LastDelay	0.015976	15976	1	1
16.9142	81	0	1	LastDelay	0	0	1	2
16.9144	2	0	1	LastDelay	0.0265781	26578.1	1	1
16.9277	53	0	1	LastDelay	0.00976	9760	1	1
16.9355	82	0	1	LastDelay	0	0	1	0
16.944	112	0	1	LastDelay	0	0	1	0
16.9442	90	0	1	LastDelay	0	0	1	2
16.9504	91	0	1	LastDelay	0.0198415	19841.5	1	1
16.9505	30	0	1	LastDelay	0	0	1	2
16.9736	73	0	1	LastDelay	0	0	1	2
16.98	35	0	1	LastDelay	0.00320331	3203.31	1	1
16.9866	31	0	1	LastDelay	0.00482048	4820.48	1	1
17.0019	22	0	1	LastDelay	0	0	1	2
17.0178	26	0	1	LastDelay	0	0	1	3
17.0203	24	0	1	LastDelay	0	0	1	0
17.0374	41	0	1	LastDelay	0	0	1	0
17.0601	14	0	1	LastDelay	0	0	1	0
17.0636	109	0	1	LastDelay	0	0	1	0
17.0863	1	0	1	LastDelay	0.0045272	4527.2	1	1
17.1074	19	0	1	LastDelay	0	0	1	0
17.2017	49	0	1	LastDelay	0	0	1	0
17.2204	99	0	1	LastDelay	0.00964	9640	1	1
17.2364	40	0	1	LastDelay	0	0	1	0
17.2436	86	0	1	LastDelay	0.0046667	4666.7	1	1
17.2656	69	0	1	LastDelay	0	0	1	0
17.2663	10	0	1	LastDelay	0	0	1	0
17.2767	46	0	1	LastDelay	0	0	1	3
17.2926	50	0	1	LastDelay	0	0	1	3
17.3029	6	0	1	LastDelay	0	0	1	0
17.3053	72	0	1	LastDelay	0	0	1	3
17.3168	12	0	1	LastDelay	0	0	1	3
17.3256	95	0	1	LastDelay	0	0	1	0
17.3358	44	0	1	LastDelay	0	0	1	0
17.3462	42	0	1	LastDelay	0	0	1	3
17.3562	78	0	1	LastDelay	0	0	1	0
17.4003	89	0	1	LastDelay	0	0	1	3
17.4128	59	0	1	LastDelay	0	0	1	3
17.4405	33	0	1	LastDelay	0	0	1	3
17.4674	21	0	1	LastDelay	0	0	1	3
17.5224	17	0	1	LastDelay	0	0	1	3
17.6033	29	0	1	LastDelay	0	0	1	3
17.616	67	0	1	LastDelay	0	0	1	3
17.6258	76	0	1	LastDelay	0	0	1	3
17.6334	87	0	1	LastDelay	0	0	1	0
17.6366	54	0	1	LastDelay	0	0	1	3
17.637	58	0	1	LastDelay	0	0	1	0
17.6402	27	0	1	LastDelay	0.0068409	6840.9	1	1
17.6402	61	0	1	LastDelay	0.00964	9640	1	1
17.6492	80	0	1	LastDelay	0	0	1	3
17.657	70	0	1	LastDelay	0.00534814	5348.14	1	1
17.6577	38	0	1	LastDelay	0	0	1	3
17.6768	74	0	1	LastDelay	0	0	1	0
17.678	88	0	1	LastDelay	0	0	1	3
17.6844	101	0	1	LastDelay	0	0	1	3
17.7209	55	0	1	LastDelay	0	0	1	3
