Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
14.2173	2	0	1	LastDelay	0.0037036	3703.6	1	1
14.3715	20	0	1	LastDelay	0.00333318	3333.18	1	1
14.8507	8	0	1	LastDelay	0.00331903	3319.03	1	1
15.2024	32	0	1	LastDelay	0.00331904	3319.04	1	1
15.2136	2	0	1	LastDelay	0	0	1	0
15.2476	44	0	1	LastDelay	0.003332	3332	1	1
15.3681	20	0	1	LastDelay	0	0	1	0
15.8474	8	0	1	LastDelay	0	0	1	0
15.9815	38	0	1	LastDelay	0.003319	3319	1	1
16.1763	26	0	1	LastDelay	0.003306	3306	1	1
16.199	32	0	1	LastDelay	0	0	1	0
16.2204	2	0	1	LastDelay	0.00678957	6789.57	1	1
16.2443	44	0	1	LastDelay	0	0	1	0
16.8507	8	0	1	LastDelay	0.00333211	3332.11	1	1
16.9782	38	0	1	LastDelay	0	0	1	0
17.173	26	0	1	LastDelay	0	0	1	0
17.2136	2	0	1	LastDelay	0	0	1	0
17.2555	3	0	1	LastDelay	0.00643613	6436.13	1	1
17.2893	1	0	1	LastDelay	0.00336577	3365.77	1	1
17.3719	20	0	1	LastDelay	0.00380814	3808.14	1	1
17.8474	8	0	1	LastDelay	0	0	1	0
18.249	3	0	1	LastDelay	0	0	1	0
18.2859	1	0	1	LastDelay	0	0	1	0
18.3681	20	0	1	LastDelay	0	0	1	0
19.2532	3	0	1	LastDelay	0.00418137	4181.37	1	1
20.2169	2	0	1	LastDelay	0.00330621	3306.21	1	1
20.2429	0	0	1	LastDelay	0.00330698	3306.98	1	1
20.249	3	0	1	LastDelay	0	0	1	0
21.2136	2	0	1	LastDelay	0	0	1	0
21.2396	0	0	1	LastDelay	0	0	1	0
25.243	0	0	1	LastDelay	0.00331923	3319.23	1	1
25.2897	1	0	1	LastDelay	0.00376224	3762.24	1	1
26.1646	4	0	1	LastDelay	0.00335826	3358.26	1	1
26.2396	0	0	1	LastDelay	0	0	1	0
26.2859	1	0	1	LastDelay	0	0	1	0
26.8865	5	0	1	LastDelay	0.00380696	3806.96	1	1
27.1612	4	0	1	LastDelay	0	0	1	0
27.3708	9	0	1	LastDelay	0.00334632	3346.32	1	1
27.8827	5	0	1	LastDelay	0	0	1	0
28.2435	0	0	1	LastDelay	0.0038358	3835.8	1	1
28.2938	21	0	1	LastDelay	0.00124088	1240.88	1	1
28.3675	9	0	1	LastDelay	0	0	1	0
