Time	Node	Type	Packets	
16	17	CacheMisses	2
16	18	CacheHits	0
16	18	CacheMisses	2
16	19	CacheHits	0
16	19	CacheMisses	2
16	20	CacheHits	0
16	20	CacheMisses	2
16	21	CacheHits	0
16	21	CacheMisses	2
16	22	CacheHits	0
16	22	CacheMisses	2
16	23	CacheHits	0
16	23	CacheMisses	2
16	24	CacheHits	0
16	24	CacheMisses	2
16	25	CacheHits	0
16	25	CacheMisses	2
16	26	CacheHits	0
16	26	CacheMisses	2
16	27	CacheHits	0
16	27	CacheMisses	2
16	28	CacheHits	0
16	28	CacheMisses	2
16	29	CacheHits	0
16	29	CacheMisses	2
16	30	CacheHits	0
16	30	CacheMisses	2
16	31	CacheHits	0
16	31	CacheMisses	2
16	32	CacheHits	0
16	32	CacheMisses	2
16	33	CacheHits	0
16	33	CacheMisses	2
16	34	CacheHits	0
16	34	CacheMisses	2
16	35	CacheHits	0
16	35	CacheMisses	0
17	0	CacheHits	0
17	0	CacheMisses	2
17	1	CacheHits	0
17	1	CacheMisses	2
17	2	CacheHits	0
17	2	CacheMisses	2
17	3	CacheHits	0
17	3	CacheMisses	2
17	4	CacheHits	0
17	4	CacheMisses	2
17	5	CacheHits	0
17	5	CacheMisses	2
17	6	CacheHits	0
17	6	CacheMisses	2
17	7	CacheHits	0
17	7	CacheMisses	2
17	8	CacheHits	0
17	8	CacheMisses	2
17	9	CacheHits	0
17	9	CacheMisses	2
17	10	CacheHits	0
17	10	CacheMisses	2
17	11	CacheHits	0
17	11	CacheMisses	2
17	12	CacheHits	0
17	12	CacheMisses	2
17	13	CacheHits	0
17	13	CacheMisses	2
17	14	CacheHits	0
17	14	CacheMisses	2
17	15	CacheHits	0
17	15	CacheMisses	2
17	16	CacheHits	0
17	16	CacheMisses	2
17	17	CacheHits	0
17	17	CacheMisses	2
17	18	CacheHits	0
17	18	CacheMisses	2
17	19	CacheHits	0
17	19	CacheMisses	2
17	20	CacheHits	0
17	20	CacheMisses	2
17	21	CacheHits	0
17	21	CacheMisses	2
17	22	CacheHits	0
17	22	CacheMisses	2
17	23	CacheHits	0
17	23	CacheMisses	2
17	24	CacheHits	0
17	24	CacheMisses	2
17	25	CacheHits	0
17	25	CacheMisses	2
17	26	CacheHits	0
17	26	CacheMisses	2
17	27	CacheHits	0
17	27	CacheMisses	2
17	28	CacheHits	0
17	28	CacheMisses	2
17	29	CacheHits	0
17	29	CacheMisses	2
17	30	CacheHits	0
17	30	CacheMisses	2
17	31	CacheHits	0
17	31	CacheMisses	2
17	32	CacheHits	0
17	32	CacheMisses	2
17	33	CacheHits	0
17	33	CacheMisses	2
17	34	CacheHits	0
17	34	CacheMisses	2
17	35	CacheHits	0
17	35	CacheMisses	0
18	0	CacheHits	0
18	0	CacheMisses	2
18	1	CacheHits	0
18	1	CacheMisses	2
18	2	CacheHits	0
18	2	CacheMisses	2
18	3	CacheHits	0
18	3	CacheMisses	2
18	4	CacheHits	0
18	4	CacheMisses	2
18	5	CacheHits	0
18	5	CacheMisses	2
18	6	CacheHits	0
18	6	CacheMisses	2
18	7	CacheHits	0
18	7	CacheMisses	2
18	8	CacheHits	0
18	8	CacheMisses	2
18	9	CacheHits	0
18	9	CacheMisses	2
18	10	CacheHits	0
18	10	CacheMisses	2
18	11	CacheHits	0
18	11	CacheMisses	2
18	12	CacheHits	0
18	12	CacheMisses	2
18	13	CacheHits	0
18	13	CacheMisses	2
18	14	CacheHits	0
18	14	CacheMisses	2
18	15	CacheHits	0
18	15	CacheMisses	2
18	16	CacheHits	0
18	16	CacheMisses	2
18	17	CacheHits	0
18	17	CacheMisses	2
18	18	CacheHits	0
18	18	CacheMisses	2
18	19	CacheHits	0
18	19	CacheMisses	2
18	20	CacheHits	0
18	20	CacheMisses	2
18	21	CacheHits	0
18	21	CacheMisses	2
18	22	CacheHits	0
18	22	CacheMisses	2
18	23	CacheHits	0
18	23	CacheMisses	2
18	24	CacheHits	0
18	24	CacheMisses	2
18	25	CacheHits	0
18	25	CacheMisses	2
18	26	CacheHits	0
18	26	CacheMisses	2
18	27	CacheHits	0
18	27	CacheMisses	2
18	28	CacheHits	0
18	28	CacheMisses	2
18	29	CacheHits	0
18	29	CacheMisses	2
18	30	CacheHits	0
18	30	CacheMisses	2
18	31	CacheHits	0
18	31	CacheMisses	2
18	32	CacheHits	0
18	32	CacheMisses	2
18	33	CacheHits	0
18	33	CacheMisses	2
18	34	CacheHits	0
18	34	CacheMisses	2
18	35	CacheHits	0
18	35	CacheMisses	0
19	0	CacheHits	0
19	0	CacheMisses	2
19	1	CacheHits	0
19	1	CacheMisses	2
19	2	CacheHits	0
19	2	CacheMisses	2
19	3	CacheHits	0
19	3	CacheMisses	2
19	4	CacheHits	0
19	4	CacheMisses	2
19	5	CacheHits	0
19	5	CacheMisses	2
19	6	CacheHits	0
19	6	CacheMisses	2
19	7	CacheHits	0
19	7	CacheMisses	2
19	8	CacheHits	0
19	8	CacheMisses	2
19	9	CacheHits	0
19	9	CacheMisses	2
19	10	CacheHits	0
19	10	CacheMisses	2
19	11	CacheHits	0
19	11	CacheMisses	2
19	12	CacheHits	0
19	12	CacheMisses	2
19	13	CacheHits	0
19	13	CacheMisses	2
19	14	CacheHits	0
19	14	CacheMisses	2
19	15	CacheHits	0
19	15	CacheMisses	2
19	16	CacheHits	0
19	16	CacheMisses	2
19	17	CacheHits	0
19	17	CacheMisses	2
19	18	CacheHits	0
19	18	CacheMisses	2
19	19	CacheHits	0
19	19	CacheMisses	2
19	20	CacheHits	0
19	20	CacheMisses	2
19	21	CacheHits	0
19	21	CacheMisses	2
19	22	CacheHits	0
19	22	CacheMisses	2
19	23	CacheHits	0
19	23	CacheMisses	2
19	24	CacheHits	0
19	24	CacheMisses	2
19	25	CacheHits	0
19	25	CacheMisses	2
19	26	CacheHits	0
19	26	CacheMisses	2
19	27	CacheHits	0
19	27	CacheMisses	2
19	28	CacheHits	0
19	28	CacheMisses	2
19	29	CacheHits	0
19	29	CacheMisses	2
19	30	CacheHits	0
19	30	CacheMisses	2
19	31	CacheHits	0
19	31	CacheMisses	2
19	32	CacheHits	0
19	32	CacheMisses	2
19	33	CacheHits	0
19	33	CacheMisses	2
19	34	CacheHits	0
19	34	CacheMisses	2
19	35	CacheHits	1
19	35	CacheMisses	1
20	0	CacheHits	0
20	0	CacheMisses	2
20	1	CacheHits	0
20	1	CacheMisses	2
20	2	CacheHits	0
20	2	CacheMisses	2
20	3	CacheHits	0
20	3	CacheMisses	2
20	4	CacheHits	0
20	4	CacheMisses	2
20	5	CacheHits	0
20	5	CacheMisses	2
20	6	CacheHits	0
20	6	CacheMisses	2
20	7	CacheHits	0
20	7	CacheMisses	2
20	8	CacheHits	0
20	8	CacheMisses	2
20	9	CacheHits	0
20	9	CacheMisses	2
20	10	CacheHits	0
20	10	CacheMisses	2
20	11	CacheHits	0
20	11	CacheMisses	2
20	12	CacheHits	0
20	12	CacheMisses	2
20	13	CacheHits	0
20	13	CacheMisses	2
20	14	CacheHits	0
20	14	CacheMisses	2
20	15	CacheHits	0
20	15	CacheMisses	2
20	16	CacheHits	0
20	16	CacheMisses	2
20	17	CacheHits	0
20	17	CacheMisses	2
20	18	CacheHits	0
20	18	CacheMisses	2
20	19	CacheHits	0
20	19	CacheMisses	2
20	20	CacheHits	0
20	20	CacheMisses	2
20	21	CacheHits	0
20	21	CacheMisses	2
20	22	CacheHits	0
20	22	CacheMisses	2
20	23	CacheHits	0
20	23	CacheMisses	2
20	24	CacheHits	0
20	24	CacheMisses	2
20	25	CacheHits	0
20	25	CacheMisses	2
20	26	CacheHits	0
20	26	CacheMisses	2
20	27	CacheHits	0
20	27	CacheMisses	2
20	28	CacheHits	0
20	28	CacheMisses	2
20	29	CacheHits	0
20	29	CacheMisses	2
20	30	CacheHits	0
20	30	CacheMisses	2
20	31	CacheHits	0
20	31	CacheMisses	2
20	32	CacheHits	0
20	32	CacheMisses	2
20	33	CacheHits	0
20	33	CacheMisses	2
20	34	CacheHits	0
20	34	CacheMisses	2
20	35	CacheHits	1
20	35	CacheMisses	1
21	0	CacheHits	0
21	0	CacheMisses	2
21	1	CacheHits	0
21	1	CacheMisses	4
21	2	CacheHits	0
21	2	CacheMisses	3
21	3	CacheHits	0
21	3	CacheMisses	2
21	4	CacheHits	0
21	4	CacheMisses	2
21	5	CacheHits	0
21	5	CacheMisses	2
21	6	CacheHits	0
21	6	CacheMisses	2
21	7	CacheHits	0
21	7	CacheMisses	2
21	8	CacheHits	0
21	8	CacheMisses	2
21	9	CacheHits	0
21	9	CacheMisses	2
21	10	CacheHits	0
21	10	CacheMisses	2
21	11	CacheHits	0
21	11	CacheMisses	2
21	12	CacheHits	0
21	12	CacheMisses	2
21	13	CacheHits	0
21	13	CacheMisses	2
21	14	CacheHits	0
21	14	CacheMisses	2
21	15	CacheHits	0
21	15	CacheMisses	2
21	16	CacheHits	0
21	16	CacheMisses	2
21	17	CacheHits	0
21	17	CacheMisses	2
21	18	CacheHits	0
21	18	CacheMisses	2
21	19	CacheHits	0
21	19	CacheMisses	2
21	20	CacheHits	0
21	20	CacheMisses	2
21	21	CacheHits	0
21	21	CacheMisses	2
21	22	CacheHits	0
21	22	CacheMisses	2
21	23	CacheHits	0
21	23	CacheMisses	2
21	24	CacheHits	0
21	24	CacheMisses	2
21	25	CacheHits	0
21	25	CacheMisses	2
21	26	CacheHits	0
21	26	CacheMisses	2
21	27	CacheHits	0
21	27	CacheMisses	2
21	28	CacheHits	0
21	28	CacheMisses	2
21	29	CacheHits	0
21	29	CacheMisses	2
21	30	CacheHits	0
21	30	CacheMisses	2
21	31	CacheHits	0
21	31	CacheMisses	2
21	32	CacheHits	0
21	32	CacheMisses	2
21	33	CacheHits	0
21	33	CacheMisses	2
21	34	CacheHits	0
21	34	CacheMisses	2
21	35	CacheHits	1
21	35	CacheMisses	2
22	0	CacheHits	0
22	0	CacheMisses	2
22	1	CacheHits	0
22	1	CacheMisses	4
22	2	CacheHits	1
22	2	CacheMisses	2
22	3	CacheHits	1
22	3	CacheMisses	2
22	4	CacheHits	0
22	4	CacheMisses	2
22	5	CacheHits	0
22	5	CacheMisses	2
22	6	CacheHits	0
22	6	CacheMisses	2
22	7	CacheHits	0
22	7	CacheMisses	2
22	8	CacheHits	0
22	8	CacheMisses	2
22	9	CacheHits	0
22	9	CacheMisses	2
22	10	CacheHits	0
22	10	CacheMisses	2
22	11	CacheHits	0
22	11	CacheMisses	2
22	12	CacheHits	0
22	12	CacheMisses	2
22	13	CacheHits	0
22	13	CacheMisses	2
22	14	CacheHits	0
22	14	CacheMisses	2
22	15	CacheHits	0
22	15	CacheMisses	2
22	16	CacheHits	0
22	16	CacheMisses	2
22	17	CacheHits	0
22	17	CacheMisses	2
22	18	CacheHits	0
22	18	CacheMisses	2
22	19	CacheHits	0
22	19	CacheMisses	2
22	20	CacheHits	0
22	20	CacheMisses	2
22	21	CacheHits	0
22	21	CacheMisses	2
22	22	CacheHits	0
22	22	CacheMisses	2
22	23	CacheHits	0
22	23	CacheMisses	2
22	24	CacheHits	0
22	24	CacheMisses	2
22	25	CacheHits	0
22	25	CacheMisses	2
22	26	CacheHits	0
22	26	CacheMisses	2
22	27	CacheHits	0
22	27	CacheMisses	2
22	28	CacheHits	0
22	28	CacheMisses	2
22	29	CacheHits	0
22	29	CacheMisses	2
22	30	CacheHits	0
22	30	CacheMisses	2
22	31	CacheHits	0
22	31	CacheMisses	2
22	32	CacheHits	0
22	32	CacheMisses	2
22	33	CacheHits	0
22	33	CacheMisses	2
22	34	CacheHits	0
22	34	CacheMisses	2
22	35	CacheHits	2
22	35	CacheMisses	2
23	0	CacheHits	0
23	0	CacheMisses	3
23	1	CacheHits	0
23	1	CacheMisses	4
23	2	CacheHits	0
23	2	CacheMisses	4
23	3	CacheHits	0
23	3	CacheMisses	4
23	4	CacheHits	0
23	4	CacheMisses	2
23	5	CacheHits	0
23	5	CacheMisses	2
23	6	CacheHits	0
23	6	CacheMisses	2
23	7	CacheHits	0
23	7	CacheMisses	2
23	8	CacheHits	0
23	8	CacheMisses	2
23	9	CacheHits	0
23	9	CacheMisses	2
23	10	CacheHits	0
23	10	CacheMisses	2
23	11	CacheHits	0
23	11	CacheMisses	2
23	12	CacheHits	0
23	12	CacheMisses	2
23	13	CacheHits	0
23	13	CacheMisses	2
23	14	CacheHits	0
23	14	CacheMisses	2
23	15	CacheHits	0
23	15	CacheMisses	2
23	16	CacheHits	0
23	16	CacheMisses	2
23	17	CacheHits	0
23	17	CacheMisses	2
23	18	CacheHits	0
23	18	CacheMisses	2
23	19	CacheHits	0
23	19	CacheMisses	2
23	20	CacheHits	0
23	20	CacheMisses	2
23	21	CacheHits	0
23	21	CacheMisses	2
23	22	CacheHits	0
23	22	CacheMisses	2
23	23	CacheHits	0
23	23	CacheMisses	2
23	24	CacheHits	0
23	24	CacheMisses	2
23	25	CacheHits	0
23	25	CacheMisses	2
23	26	CacheHits	0
23	26	CacheMisses	2
23	27	CacheHits	0
23	27	CacheMisses	2
23	28	CacheHits	0
23	28	CacheMisses	2
23	29	CacheHits	0
23	29	CacheMisses	2
23	30	CacheHits	0
23	30	CacheMisses	2
23	31	CacheHits	0
23	31	CacheMisses	2
23	32	CacheHits	0
23	32	CacheMisses	2
23	33	CacheHits	0
23	33	CacheMisses	2
23	34	CacheHits	0
23	34	CacheMisses	2
23	35	CacheHits	2
23	35	CacheMisses	2
24	0	CacheHits	0
24	0	CacheMisses	2
24	1	CacheHits	0
24	1	CacheMisses	4
24	2	CacheHits	0
24	2	CacheMisses	4
24	3	CacheHits	0
24	3	CacheMisses	3
24	4	CacheHits	0
24	4	CacheMisses	2
24	5	CacheHits	0
24	5	CacheMisses	2
24	6	CacheHits	0
24	6	CacheMisses	2
24	7	CacheHits	0
24	7	CacheMisses	2
24	8	CacheHits	0
24	8	CacheMisses	2
24	9	CacheHits	0
24	9	CacheMisses	2
24	10	CacheHits	0
24	10	CacheMisses	2
24	11	CacheHits	0
24	11	CacheMisses	2
24	12	CacheHits	0
24	12	CacheMisses	2
24	13	CacheHits	0
24	13	CacheMisses	2
24	14	CacheHits	0
24	14	CacheMisses	2
24	15	CacheHits	0
24	15	CacheMisses	2
24	16	CacheHits	0
24	16	CacheMisses	2
24	17	CacheHits	0
24	17	CacheMisses	2
24	18	CacheHits	0
24	18	CacheMisses	2
24	19	CacheHits	0
24	19	CacheMisses	2
24	20	CacheHits	0
24	20	CacheMisses	2
24	21	CacheHits	0
24	21	CacheMisses	2
24	22	CacheHits	0
24	22	CacheMisses	2
24	23	CacheHits	0
24	23	CacheMisses	2
24	24	CacheHits	0
24	24	CacheMisses	2
24	25	CacheHits	0
24	25	CacheMisses	2
24	26	CacheHits	0
24	26	CacheMisses	2
24	27	CacheHits	0
24	27	CacheMisses	2
24	28	CacheHits	0
24	28	CacheMisses	2
24	29	CacheHits	0
24	29	CacheMisses	2
24	30	CacheHits	0
24	30	CacheMisses	2
24	31	CacheHits	0
24	31	CacheMisses	2
24	32	CacheHits	0
24	32	CacheMisses	2
24	33	CacheHits	0
24	33	CacheMisses	2
24	34	CacheHits	0
24	34	CacheMisses	2
24	35	CacheHits	0
24	35	CacheMisses	4
25	0	CacheHits	0
25	0	CacheMisses	3
25	1	CacheHits	0
25	1	CacheMisses	3
25	2	CacheHits	0
25	2	CacheMisses	3
25	3	CacheHits	0
25	3	CacheMisses	2
25	4	CacheHits	0
25	4	CacheMisses	2
25	5	CacheHits	0
25	5	CacheMisses	2
25	6	CacheHits	0
25	6	CacheMisses	2
25	7	CacheHits	0
25	7	CacheMisses	2
25	8	CacheHits	0
25	8	CacheMisses	2
25	9	CacheHits	0
25	9	CacheMisses	2
25	10	CacheHits	0
25	10	CacheMisses	2
25	11	CacheHits	0
25	11	CacheMisses	2
25	12	CacheHits	0
25	12	CacheMisses	2
25	13	CacheHits	0
25	13	CacheMisses	2
25	14	CacheHits	0
25	14	CacheMisses	2
25	15	CacheHits	0
25	15	CacheMisses	2
25	16	CacheHits	0
25	16	CacheMisses	2
25	17	CacheHits	0
25	17	CacheMisses	2
25	18	CacheHits	0
25	18	CacheMisses	2
25	19	CacheHits	0
25	19	CacheMisses	2
25	20	CacheHits	0
25	20	CacheMisses	2
25	21	CacheHits	0
25	21	CacheMisses	2
25	22	CacheHits	0
25	22	CacheMisses	2
25	23	CacheHits	0
25	23	CacheMisses	2
25	24	CacheHits	0
25	24	CacheMisses	2
25	25	CacheHits	0
25	25	CacheMisses	2
25	26	CacheHits	0
25	26	CacheMisses	2
25	27	CacheHits	0
25	27	CacheMisses	2
25	28	CacheHits	0
25	28	CacheMisses	2
25	29	CacheHits	0
25	29	CacheMisses	2
25	30	CacheHits	0
25	30	CacheMisses	2
25	31	CacheHits	0
25	31	CacheMisses	2
25	32	CacheHits	0
25	32	CacheMisses	2
25	33	CacheHits	0
25	33	CacheMisses	2
25	34	CacheHits	0
25	34	CacheMisses	2
25	35	CacheHits	0
25	35	CacheMisses	3
26	0	CacheHits	0
26	0	CacheMisses	3
26	1	CacheHits	0
26	1	CacheMisses	3
26	2	CacheHits	0
26	2	CacheMisses	2
26	3	CacheHits	0
26	3	CacheMisses	2
26	4	CacheHits	0
26	4	CacheMisses	3
26	5	CacheHits	0
26	5	CacheMisses	2
26	6	CacheHits	0
26	6	CacheMisses	2
26	7	CacheHits	0
26	7	CacheMisses	2
26	8	CacheHits	0
26	8	CacheMisses	2
26	9	CacheHits	0
26	9	CacheMisses	2
26	10	CacheHits	0
26	10	CacheMisses	2
26	11	CacheHits	0
26	11	CacheMisses	2
26	12	CacheHits	0
26	12	CacheMisses	2
26	13	CacheHits	0
26	13	CacheMisses	2
26	14	CacheHits	0
26	14	CacheMisses	2
26	15	CacheHits	0
26	15	CacheMisses	2
26	16	CacheHits	0
26	16	CacheMisses	2
26	17	CacheHits	0
26	17	CacheMisses	2
26	18	CacheHits	0
26	18	CacheMisses	2
26	19	CacheHits	0
26	19	CacheMisses	2
26	20	CacheHits	0
26	20	CacheMisses	2
26	21	CacheHits	0
26	21	CacheMisses	2
26	22	CacheHits	0
26	22	CacheMisses	2
26	23	CacheHits	0
26	23	CacheMisses	2
26	24	CacheHits	0
26	24	CacheMisses	2
26	25	CacheHits	0
26	25	CacheMisses	2
26	26	CacheHits	0
26	26	CacheMisses	2
26	27	CacheHits	0
26	27	CacheMisses	2
26	28	CacheHits	0
26	28	CacheMisses	2
26	29	CacheHits	0
26	29	CacheMisses	2
26	30	CacheHits	0
26	30	CacheMisses	2
26	31	CacheHits	0
26	31	CacheMisses	2
26	32	CacheHits	0
26	32	CacheMisses	2
26	33	CacheHits	0
26	33	CacheMisses	2
26	34	CacheHits	0
26	34	CacheMisses	2
26	35	CacheHits	0
26	35	CacheMisses	3
27	0	CacheHits	0
27	0	CacheMisses	3
27	1	CacheHits	0
27	1	CacheMisses	4
27	2	CacheHits	0
27	2	CacheMisses	2
27	3	CacheHits	0
27	3	CacheMisses	3
27	4	CacheHits	0
27	4	CacheMisses	3
27	5	CacheHits	0
27	5	CacheMisses	2
27	6	CacheHits	0
27	6	CacheMisses	2
27	7	CacheHits	0
27	7	CacheMisses	2
27	8	CacheHits	0
27	8	CacheMisses	3
27	9	CacheHits	0
27	9	CacheMisses	2
27	10	CacheHits	0
27	10	CacheMisses	2
27	11	CacheHits	0
27	11	CacheMisses	2
27	12	CacheHits	0
27	12	CacheMisses	2
27	13	CacheHits	0
27	13	CacheMisses	2
27	14	CacheHits	0
27	14	CacheMisses	2
27	15	CacheHits	0
27	15	CacheMisses	2
27	16	CacheHits	0
27	16	CacheMisses	2
27	17	CacheHits	0
27	17	CacheMisses	2
27	18	CacheHits	0
27	18	CacheMisses	2
27	19	CacheHits	0
27	19	CacheMisses	2
27	20	CacheHits	0
27	20	CacheMisses	2
27	21	CacheHits	0
27	21	CacheMisses	2
27	22	CacheHits	0
27	22	CacheMisses	2
27	23	CacheHits	0
27	23	CacheMisses	2
27	24	CacheHits	0
27	24	CacheMisses	2
27	25	CacheHits	0
27	25	CacheMisses	2
27	26	CacheHits	0
27	26	CacheMisses	2
27	27	CacheHits	0
27	27	CacheMisses	2
27	28	CacheHits	0
27	28	CacheMisses	2
27	29	CacheHits	0
27	29	CacheMisses	2
27	30	CacheHits	0
27	30	CacheMisses	2
27	31	CacheHits	0
27	31	CacheMisses	2
27	32	CacheHits	0
27	32	CacheMisses	2
27	33	CacheHits	0
27	33	CacheMisses	2
27	34	CacheHits	0
27	34	CacheMisses	2
27	35	CacheHits	1
27	35	CacheMisses	3
28	0	CacheHits	0
28	0	CacheMisses	3
28	1	CacheHits	0
28	1	CacheMisses	4
28	2	CacheHits	0
28	2	CacheMisses	3
28	3	CacheHits	0
28	3	CacheMisses	4
28	4	CacheHits	0
28	4	CacheMisses	3
28	5	CacheHits	0
28	5	CacheMisses	3
28	6	CacheHits	0
28	6	CacheMisses	2
28	7	CacheHits	0
28	7	CacheMisses	2
28	8	CacheHits	0
28	8	CacheMisses	3
28	9	CacheHits	0
28	9	CacheMisses	3
28	10	CacheHits	0
28	10	CacheMisses	2
28	11	CacheHits	0
28	11	CacheMisses	2
28	12	CacheHits	0
28	12	CacheMisses	2
28	13	CacheHits	0
28	13	CacheMisses	2
28	14	CacheHits	0
28	14	CacheMisses	3
28	15	CacheHits	0
28	15	CacheMisses	2
28	16	CacheHits	0
28	16	CacheMisses	2
28	17	CacheHits	0
28	17	CacheMisses	2
28	18	CacheHits	0
28	18	CacheMisses	2
28	19	CacheHits	0
28	19	CacheMisses	2
28	20	CacheHits	0
28	20	CacheMisses	3
28	21	CacheHits	0
28	21	CacheMisses	2
28	22	CacheHits	0
28	22	CacheMisses	2
28	23	CacheHits	0
28	23	CacheMisses	2
28	24	CacheHits	0
28	24	CacheMisses	2
28	25	CacheHits	0
28	25	CacheMisses	2
28	26	CacheHits	0
28	26	CacheMisses	3
28	27	CacheHits	0
28	27	CacheMisses	2
28	28	CacheHits	0
28	28	CacheMisses	2
28	29	CacheHits	0
28	29	CacheMisses	2
28	30	CacheHits	0
28	30	CacheMisses	2
28	31	CacheHits	0
28	31	CacheMisses	2
28	32	CacheHits	0
28	32	CacheMisses	3
28	33	CacheHits	0
28	33	CacheMisses	2
28	34	CacheHits	0
28	34	CacheMisses	2
28	35	CacheHits	1
28	35	CacheMisses	2
29	0	CacheHits	0
29	0	CacheMisses	3
29	1	CacheHits	0
29	1	CacheMisses	4
29	2	CacheHits	0
29	2	CacheMisses	6
29	3	CacheHits	0
29	3	CacheMisses	4
29	4	CacheHits	0
29	4	CacheMisses	3
29	5	CacheHits	0
29	5	CacheMisses	3
29	6	CacheHits	0
29	6	CacheMisses	2
29	7	CacheHits	0
29	7	CacheMisses	2
29	8	CacheHits	0
29	8	CacheMisses	3
29	9	CacheHits	0
29	9	CacheMisses	3
29	10	CacheHits	0
29	10	CacheMisses	2
29	11	CacheHits	0
29	11	CacheMisses	2
29	12	CacheHits	0
29	12	CacheMisses	2
29	13	CacheHits	0
29	13	CacheMisses	2
29	14	CacheHits	0
29	14	CacheMisses	2
29	15	CacheHits	0
29	15	CacheMisses	3
29	16	CacheHits	0
29	16	CacheMisses	2
29	17	CacheHits	0
29	17	CacheMisses	2
29	18	CacheHits	0
29	18	CacheMisses	2
29	19	CacheHits	0
29	19	CacheMisses	2
29	20	CacheHits	0
29	20	CacheMisses	2
29	21	CacheHits	0
29	21	CacheMisses	3
29	22	CacheHits	0
29	22	CacheMisses	2
29	23	CacheHits	0
29	23	CacheMisses	2
29	24	CacheHits	0
29	24	CacheMisses	2
29	25	CacheHits	0
29	25	CacheMisses	2
29	26	CacheHits	0
29	26	CacheMisses	2
29	27	CacheHits	0
29	27	CacheMisses	3
29	28	CacheHits	0
29	28	CacheMisses	2
29	29	CacheHits	0
29	29	CacheMisses	2
29	30	CacheHits	0
29	30	CacheMisses	2
29	31	CacheHits	0
29	31	CacheMisses	2
29	32	CacheHits	0
29	32	CacheMisses	2
29	33	CacheHits	0
29	33	CacheMisses	3
29	34	CacheHits	0
29	34	CacheMisses	2
29	35	CacheHits	1
29	35	CacheMisses	2
30	0	CacheHits	0
30	0	CacheMisses	3
30	1	CacheHits	0
30	1	CacheMisses	5
30	2	CacheHits	0
30	2	CacheMisses	3
30	3	CacheHits	0
30	3	CacheMisses	5
30	4	CacheHits	0
30	4	CacheMisses	3
30	5	CacheHits	0
30	5	CacheMisses	3
30	6	CacheHits	0
30	6	CacheMisses	2
30	7	CacheHits	0
30	7	CacheMisses	2
30	8	CacheHits	0
30	8	CacheMisses	2
30	9	CacheHits	0
30	9	CacheMisses	3
30	10	CacheHits	0
30	10	CacheMisses	2
30	11	CacheHits	0
30	11	CacheMisses	2
30	12	CacheHits	0
30	12	CacheMisses	2
30	13	CacheHits	0
30	13	CacheMisses	2
30	14	CacheHits	0
30	14	CacheMisses	2
30	15	CacheHits	0
30	15	CacheMisses	3
30	16	CacheHits	0
30	16	CacheMisses	2
30	17	CacheHits	0
30	17	CacheMisses	2
30	18	CacheHits	0
30	18	CacheMisses	2
30	19	CacheHits	0
30	19	CacheMisses	2
30	20	CacheHits	0
30	20	CacheMisses	3
30	21	CacheHits	0
30	21	CacheMisses	3
30	22	CacheHits	0
30	22	CacheMisses	2
30	23	CacheHits	0
30	23	CacheMisses	2
30	24	CacheHits	0
30	24	CacheMisses	2
30	25	CacheHits	0
30	25	CacheMisses	2
30	26	CacheHits	0
30	26	CacheMisses	2
30	27	CacheHits	0
30	27	CacheMisses	3
30	28	CacheHits	0
30	28	CacheMisses	2
30	29	CacheHits	0
30	29	CacheMisses	2
30	30	CacheHits	0
30	30	CacheMisses	2
30	31	CacheHits	0
30	31	CacheMisses	2
30	32	CacheHits	0
30	32	CacheMisses	2
30	33	CacheHits	0
30	33	CacheMisses	3
30	34	CacheHits	0
30	34	CacheMisses	2
30	35	CacheHits	2
30	35	CacheMisses	2
31	0	CacheHits	0
31	0	CacheMisses	3
31	1	CacheHits	0
31	1	CacheMisses	4
31	2	CacheHits	0
31	2	CacheMisses	5
31	3	CacheHits	0
31	3	CacheMisses	4
31	4	CacheHits	0
31	4	CacheMisses	3
31	5	CacheHits	0
31	5	CacheMisses	3
31	6	CacheHits	0
31	6	CacheMisses	2
31	7	CacheHits	0
31	7	CacheMisses	2
31	8	CacheHits	0
31	8	CacheMisses	2
31	9	CacheHits	0
31	9	CacheMisses	2
31	10	CacheHits	0
31	10	CacheMisses	2
31	11	CacheHits	0
31	11	CacheMisses	2
31	12	CacheHits	0
31	12	CacheMisses	2
31	13	CacheHits	0
31	13	CacheMisses	2
31	14	CacheHits	0
31	14	CacheMisses	3
31	15	CacheHits	0
31	15	CacheMisses	2
31	16	CacheHits	0
31	16	CacheMisses	2
31	17	CacheHits	0
31	17	CacheMisses	2
31	18	CacheHits	0
31	18	CacheMisses	2
31	19	CacheHits	0
31	19	CacheMisses	2
31	20	CacheHits	0
31	20	CacheMisses	3
31	21	CacheHits	0
31	21	CacheMisses	2
31	22	CacheHits	0
31	22	CacheMisses	2
31	23	CacheHits	0
31	23	CacheMisses	2
31	24	CacheHits	0
31	24	CacheMisses	2
31	25	CacheHits	0
31	25	CacheMisses	2
31	26	CacheHits	0
31	26	CacheMisses	3
31	27	CacheHits	0
31	27	CacheMisses	2
31	28	CacheHits	0
31	28	CacheMisses	2
31	29	CacheHits	0
31	29	CacheMisses	2
31	30	CacheHits	0
31	30	CacheMisses	2
31	31	CacheHits	0
31	31	CacheMisses	2
31	32	CacheHits	0
31	32	CacheMisses	3
31	33	CacheHits	0
31	33	CacheMisses	2
31	34	CacheHits	0
31	34	CacheMisses	2
31	35	CacheHits	1
31	35	CacheMisses	2
32	0	CacheHits	0
