Time	Node	Interface	Type	Packets	Kilobytes	PacketsRaw	KilobytesRaw
54	2	combined	Drop	0	0	0	0
54	3	combined	Drop	0	0	0	0
54	4	combined	Drop	0	0	0	0
54	5	combined	Drop	0	0	0	0
54	6	combined	Drop	0	0	0	0
54	7	combined	Drop	0	0	0	0
54	8	combined	Drop	0	0	0	0
54	9	combined	Drop	0	0	0	0
54	10	combined	Drop	0	0	0	0
54	11	combined	Drop	0	0	0	0
54	12	combined	Drop	0	0	0	0
54	13	combined	Drop	0	0	0	0
54	14	combined	Drop	0	0	0	0
54	15	combined	Drop	0	0	0	0
54	16	combined	Drop	0	0	0	0
54	17	combined	Drop	0	0	0	0
54	18	combined	Drop	0	0	0	0
54	19	combined	Drop	0	0	0	0
54	20	combined	Drop	0	0	0	0
54	21	combined	Drop	0	0	0	0
54	22	combined	Drop	0	0	0	0
54	23	combined	Drop	0	0	0	0
54	24	combined	Drop	0	0	0	0
54	25	combined	Drop	0	0	0	0
54	26	combined	Drop	0	0	0	0
54	27	combined	Drop	0	0	0	0
54	28	combined	Drop	0	0	0	0
54	29	combined	Drop	0	0	0	0
54	30	combined	Drop	0	0	0	0
54	31	combined	Drop	0	0	0	0
54	32	combined	Drop	0	0	0	0
54	33	combined	Drop	0	0	0	0
55	0	combined	Drop	0	0	0	0
55	1	combined	Drop	0	0	0	0
55	2	combined	Drop	0	0	0	0
55	3	combined	Drop	0	0	0	0
55	4	combined	Drop	0	0	0	0
55	5	combined	Drop	0	0	0	0
55	6	combined	Drop	0	0	0	0
55	7	combined	Drop	0	0	0	0
55	8	combined	Drop	0	0	0	0
55	9	combined	Drop	0	0	0	0
55	10	combined	Drop	0	0	0	0
55	11	combined	Drop	0	0	0	0
55	12	combined	Drop	0	0	0	0
55	13	combined	Drop	0	0	0	0
55	14	combined	Drop	0	0	0	0
55	15	combined	Drop	0	0	0	0
55	16	combined	Drop	0	0	0	0
55	17	combined	Drop	0	0	0	0
55	18	combined	Drop	0	0	0	0
55	19	combined	Drop	0	0	0	0
55	20	combined	Drop	0	0	0	0
55	21	combined	Drop	0	0	0	0
55	22	combined	Drop	0	0	0	0
55	23	combined	Drop	0	0	0	0
55	24	combined	Drop	0	0	0	0
55	25	combined	Drop	0	0	0	0
55	26	combined	Drop	0	0	0	0
55	27	combined	Drop	0	0	0	0
55	28	combined	Drop	0	0	0	0
55	29	combined	Drop	0	0	0	0
55	30	combined	Drop	0	0	0	0
55	31	combined	Drop	0	0	0	0
55	32	combined	Drop	0	0	0	0
55	33	combined	Drop	0	0	0	0
56	0	combined	Drop	0	0	0	0
56	1	combined	Drop	0	0	0	0
56	2	combined	Drop	0	0	0	0
56	3	combined	Drop	0	0	0	0
56	4	combined	Drop	0	0	0	0
56	5	combined	Drop	0	0	0	0
56	6	combined	Drop	0	0	0	0
56	7	combined	Drop	0	0	0	0
56	8	combined	Drop	0	0	0	0
56	9	combined	Drop	0	0	0	0
56	10	combined	Drop	0	0	0	0
56	11	combined	Drop	0	0	0	0
56	12	combined	Drop	0	0	0	0
56	13	combined	Drop	0	0	0	0
56	14	combined	Drop	0	0	0	0
56	15	combined	Drop	0	0	0	0
56	16	combined	Drop	0	0	0	0
56	17	combined	Drop	0	0	0	0
56	18	combined	Drop	0	0	0	0
56	19	combined	Drop	0	0	0	0
56	20	combined	Drop	0	0	0	0
56	21	combined	Drop	0	0	0	0
56	22	combined	Drop	0	0	0	0
56	23	combined	Drop	0	0	0	0
56	24	combined	Drop	0	0	0	0
56	25	combined	Drop	0	0	0	0
56	26	combined	Drop	0	0	0	0
56	27	combined	Drop	0	0	0	0
56	28	combined	Drop	0	0	0	0
56	29	combined	Drop	0	0	0	0
56	30	combined	Drop	0	0	0	0
56	31	combined	Drop	0	0	0	0
56	32	combined	Drop	0	0	0	0
56	33	combined	Drop	0	0	0	0
57	0	combined	Drop	0	0	0	0
57	1	combined	Drop	0	0	0	0
57	2	combined	Drop	0	0	0	0
57	3	combined	Drop	0	0	0	0
57	4	combined	Drop	0	0	0	0
57	5	combined	Drop	0	0	0	0
57	6	combined	Drop	0	0	0	0
57	7	combined	Drop	0	0	0	0
57	8	combined	Drop	0	0	0	0
57	9	combined	Drop	0	0	0	0
57	10	combined	Drop	0	0	0	0
57	11	combined	Drop	0	0	0	0
57	12	combined	Drop	0	0	0	0
57	13	combined	Drop	0	0	0	0
57	14	combined	Drop	0	0	0	0
57	15	combined	Drop	0	0	0	0
57	16	combined	Drop	0	0	0	0
57	17	combined	Drop	0	0	0	0
57	18	combined	Drop	0	0	0	0
57	19	combined	Drop	0	0	0	0
57	20	combined	Drop	0	0	0	0
57	21	combined	Drop	0	0	0	0
57	22	combined	Drop	0	0	0	0
57	23	combined	Drop	0	0	0	0
57	24	combined	Drop	0	0	0	0
57	25	combined	Drop	0	0	0	0
57	26	combined	Drop	0	0	0	0
57	27	combined	Drop	0	0	0	0
57	28	combined	Drop	0	0	0	0
57	29	combined	Drop	0	0	0	0
57	30	combined	Drop	0	0	0	0
57	31	combined	Drop	0	0	0	0
57	32	combined	Drop	0	0	0	0
57	33	combined	Drop	0	0	0	0
58	0	combined	Drop	0	0	0	0
58	1	combined	Drop	0	0	0	0
58	2	combined	Drop	0	0	0	0
58	3	combined	Drop	0	0	0	0
58	4	combined	Drop	0	0	0	0
58	5	combined	Drop	0	0	0	0
58	6	combined	Drop	0	0	0	0
58	7	combined	Drop	0	0	0	0
58	8	combined	Drop	0	0	0	0
58	9	combined	Drop	0	0	0	0
58	10	combined	Drop	0	0	0	0
58	11	combined	Drop	0	0	0	0
58	12	combined	Drop	0	0	0	0
58	13	combined	Drop	0	0	0	0
58	14	combined	Drop	0	0	0	0
58	15	combined	Drop	0	0	0	0
58	16	combined	Drop	0	0	0	0
58	17	combined	Drop	0	0	0	0
58	18	combined	Drop	0	0	0	0
58	19	combined	Drop	0	0	0	0
58	20	combined	Drop	0	0	0	0
58	21	combined	Drop	0	0	0	0
58	22	combined	Drop	0	0	0	0
58	23	combined	Drop	0	0	0	0
58	24	combined	Drop	0	0	0	0
58	25	combined	Drop	0	0	0	0
58	26	combined	Drop	0	0	0	0
58	27	combined	Drop	0	0	0	0
58	28	combined	Drop	0	0	0	0
58	29	combined	Drop	0	0	0	0
58	30	combined	Drop	0	0	0	0
58	31	combined	Drop	0	0	0	0
58	32	combined	Drop	0	0	0	0
58	33	combined	Drop	0	0	0	0
59	0	combined	Drop	0	0	0	0
59	1	combined	Drop	0	0	0	0
59	2	combined	Drop	0	0	0	0
59	3	combined	Drop	0	0	0	0
59	4	combined	Drop	0	0	0	0
59	5	combined	Drop	0	0	0	0
59	6	combined	Drop	0	0	0	0
59	7	combined	Drop	0	0	0	0
59	8	combined	Drop	0	0	0	0
59	9	combined	Drop	0	0	0	0
59	10	combined	Drop	0	0	0	0
59	11	combined	Drop	0	0	0	0
59	12	combined	Drop	0	0	0	0
59	13	combined	Drop	0	0	0	0
59	14	combined	Drop	0	0	0	0
59	15	combined	Drop	0	0	0	0
59	16	combined	Drop	0	0	0	0
59	17	combined	Drop	0	0	0	0
59	18	combined	Drop	0	0	0	0
59	19	combined	Drop	0	0	0	0
59	20	combined	Drop	0	0	0	0
59	21	combined	Drop	0	0	0	0
59	22	combined	Drop	0	0	0	0
59	23	combined	Drop	0	0	0	0
59	24	combined	Drop	0	0	0	0
59	25	combined	Drop	0	0	0	0
59	26	combined	Drop	0	0	0	0
59	27	combined	Drop	0	0	0	0
59	28	combined	Drop	0	0	0	0
59	29	combined	Drop	0	0	0	0
59	30	combined	Drop	0	0	0	0
59	31	combined	Drop	0	0	0	0
59	32	combined	Drop	0	0	0	0
59	33	combined	Drop	0	0	0	0
60	0	combined	Drop	0	0	0	0
60	1	combined	Drop	0	0	0	0
60	2	combined	Drop	0	0	0	0
60	3	combined	Drop	0	0	0	0
60	4	combined	Drop	0	0	0	0
60	5	combined	Drop	0	0	0	0
60	6	combined	Drop	0	0	0	0
60	7	combined	Drop	0	0	0	0
60	8	combined	Drop	0	0	0	0
60	9	combined	Drop	0	0	0	0
60	10	combined	Drop	0	0	0	0
60	11	combined	Drop	0	0	0	0
60	12	combined	Drop	0	0	0	0
60	13	combined	Drop	0	0	0	0
60	14	combined	Drop	0	0	0	0
60	15	combined	Drop	0	0	0	0
60	16	combined	Drop	0	0	0	0
60	17	combined	Drop	0	0	0	0
60	18	combined	Drop	0	0	0	0
60	19	combined	Drop	0	0	0	0
60	20	combined	Drop	0	0	0	0
60	21	combined	Drop	0	0	0	0
60	22	combined	Drop	0	0	0	0
60	23	combined	Drop	0	0	0	0
60	24	combined	Drop	0	0	0	0
60	25	combined	Drop	0	0	0	0
60	26	combined	Drop	0	0	0	0
60	27	combined	Drop	0	0	0	0
60	28	combined	Drop	0	0	0	0
60	29	combined	Drop	0	0	0	0
60	30	combined	Drop	0	0	0	0
60	31	combined	Drop	0	0	0	0
60	32	combined	Drop	0	0	0	0
60	33	combined	Drop	0	0	0	0
61	0	combined	Drop	0	0	0	0
61	1	combined	Drop	0	0	0	0
61	2	combined	Drop	0	0	0	0
61	3	combined	Drop	0	0	0	0
61	4	combined	Drop	0	0	0	0
61	5	combined	Drop	0	0	0	0
61	6	combined	Drop	0	0	0	0
61	7	combined	Drop	0	0	0	0
61	8	combined	Drop	0	0	0	0
61	9	combined	Drop	0	0	0	0
61	10	combined	Drop	0	0	0	0
61	11	combined	Drop	0	0	0	0
61	12	combined	Drop	0	0	0	0
61	13	combined	Drop	0	0	0	0
61	14	combined	Drop	0	0	0	0
61	15	combined	Drop	0	0	0	0
61	16	combined	Drop	0	0	0	0
61	17	combined	Drop	0	0	0	0
61	18	combined	Drop	0	0	0	0
61	19	combined	Drop	0	0	0	0
61	20	combined	Drop	0	0	0	0
61	21	combined	Drop	0	0	0	0
61	22	combined	Drop	0	0	0	0
61	23	combined	Drop	0	0	0	0
61	24	combined	Drop	0	0	0	0
61	25	combined	Drop	0	0	0	0
61	26	combined	Drop	0	0	0	0
61	27	combined	Drop	0	0	0	0
61	28	combined	Drop	0	0	0	0
61	29	combined	Drop	0	0	0	0
61	30	combined	Drop	0	0	0	0
61	31	combined	Drop	0	0	0	0
61	32	combined	Drop	0	0	0	0
61	33	combined	Drop	0	0	0	0
62	0	combined	Drop	0	0	0	0
62	1	combined	Drop	0	0	0	0
62	2	combined	Drop	0	0	0	0
62	3	combined	Drop	0	0	0	0
62	4	combined	Drop	0	0	0	0
62	5	combined	Drop	0	0	0	0
62	6	combined	Drop	0	0	0	0
62	7	combined	Drop	0	0	0	0
62	8	combined	Drop	0	0	0	0
62	9	combined	Drop	0	0	0	0
62	10	combined	Drop	0	0	0	0
62	11	combined	Drop	0	0	0	0
62	12	combined	Drop	0	0	0	0
62	13	combined	Drop	0	0	0	0
62	14	combined	Drop	0	0	0	0
62	15	combined	Drop	0	0	0	0
62	16	combined	Drop	0	0	0	0
62	17	combined	Drop	0	0	0	0
62	18	combined	Drop	0	0	0	0
62	19	combined	Drop	0	0	0	0
62	20	combined	Drop	0	0	0	0
62	21	combined	Drop	0	0	0	0
62	22	combined	Drop	0	0	0	0
62	23	combined	Drop	0	0	0	0
62	24	combined	Drop	0	0	0	0
62	25	combined	Drop	0	0	0	0
62	26	combined	Drop	0	0	0	0
62	27	combined	Drop	0	0	0	0
62	28	combined	Drop	0	0	0	0
62	29	combined	Drop	0	0	0	0
62	30	combined	Drop	0	0	0	0
62	31	combined	Drop	0	0	0	0
62	32	combined	Drop	0	0	0	0
62	33	combined	Drop	0	0	0	0
63	0	combined	Drop	0	0	0	0
63	1	combined	Drop	0	0	0	0
63	2	combined	Drop	0	0	0	0
63	3	combined	Drop	0	0	0	0
63	4	combined	Drop	0	0	0	0
63	5	combined	Drop	0	0	0	0
63	6	combined	Drop	0	0	0	0
63	7	combined	Drop	0	0	0	0
63	8	combined	Drop	0	0	0	0
63	9	combined	Drop	0	0	0	0
63	10	combined	Drop	0	0	0	0
63	11	combined	Drop	0	0	0	0
63	12	combined	Drop	0	0	0	0
63	13	combined	Drop	0	0	0	0
63	14	combined	Drop	0	0	0	0
63	15	combined	Drop	0	0	0	0
63	16	combined	Drop	0	0	0	0
63	17	combined	Drop	0	0	0	0
63	18	combined	Drop	0	0	0	0
63	19	combined	Drop	0	0	0	0
63	20	combined	Drop	0	0	0	0
63	21	combined	Drop	0	0	0	0
63	22	combined	Drop	0	0	0	0
63	23	combined	Drop	0	0	0	0
63	24	combined	Drop	0	0	0	0
63	25	combined	Drop	0	0	0	0
63	26	combined	Drop	0	0	0	0
63	27	combined	Drop	0	0	0	0
63	28	combined	Drop	0	0	0	0
63	29	combined	Drop	0	0	0	0
63	30	combined	Drop	0	0	0	0
63	31	combined	Drop	0	0	0	0
63	32	combined	Drop	0	0	0	0
63	33	combined	Drop	0	0	0	0
64	0	combined	Drop	0	0	0	0
64	1	combined	Drop	0	0	0	0
64	2	combined	Drop	0	0	0	0
64	3	combined	Drop	0	0	0	0
64	4	combined	Drop	0	0	0	0
64	5	combined	Drop	0	0	0	0
64	6	combined	Drop	0	0	0	0
64	7	combined	Drop	0	0	0	0
64	8	combined	Drop	0	0	0	0
64	9	combined	Drop	0	0	0	0
64	10	combined	Drop	0	0	0	0
64	11	combined	Drop	0	0	0	0
64	12	combined	Drop	0	0	0	0
64	13	combined	Drop	0	0	0	0
64	14	combined	Drop	0	0	0	0
64	15	combined	Drop	0	0	0	0
64	16	combined	Drop	0	0	0	0
64	17	combined	Drop	0	0	0	0
64	18	combined	Drop	0	0	0	0
64	19	combined	Drop	0	0	0	0
64	20	combined	Drop	0	0	0	0
64	21	combined	Drop	0	0	0	0
64	22	combined	Drop	0	0	0	0
64	23	combined	Drop	0	0	0	0
64	24	combined	Drop	0	0	0	0
64	25	combined	Drop	0	0	0	0
64	26	combined	Drop	0	0	0	0
64	27	combined	Drop	0	0	0	0
64	28	combined	Drop	0	0	0	0
64	29	combined	Drop	0	0	0	0
64	30	combined	Drop	0	0	0	0
64	31	combined	Drop	0	0	0	0
64	32	combined	Drop	0	0	0	0
64	33	combined	Drop	0	0	0	0
65	0	combined	Drop	0	0	0	0
65	1	combined	Drop	0	0	0	0
65	2	combined	Drop	0	0	0	0
65	3	combined	Drop	0	0	0	0
65	4	combined	Drop	0	0	0	0
65	5	combined	Drop	0	0	0	0
65	6	combined	Drop	0	0	0	0
65	7	combined	Drop	0	0	0	0
65	8	combined	Drop	0	0	0	0
65	9	combined	Drop	0	0	0	0
65	10	combined	Drop	0	0	0	0
65	11	combined	Drop	0	0	0	0
65	12	combined	Drop	0	0	0	0
65	13	combined	Drop	0	0	0	0
65	14	combined	Drop	0	0	0	0
65	15	combined	Drop	0	0	0	0
65	16	combined	Drop	0	0	0	0
65	17	combined	Drop	0	0	0	0
65	18	combined	Drop	0	0	0	0
65	19	combined	Drop	0	0	0	0
65	20	combined	Drop	0	0	0	0
65	21	combined	Drop	0	0	0	0
65	22	combined	Drop	0	0	0	0
65	23	combined	Drop	0	0	0	0
65	24	combined	Drop	0	0	0	0
65	25	combined	Drop	0	0	0	0
65	26	combined	Drop	0	0	0	0
65	27	combined	Drop	0	0	0	0
65	28	combined	Drop	0	0	0	0
65	29	combined	Drop	0	0	0	0
65	30	combined	Drop	0	0	0	0
65	31	combined	Drop	0	0	0	0
65	32	combined	Drop	0	0	0	0
65	33	combined	Drop	0	0	0	0
66	0	combined	Drop	0	0	0	0
66	1	combined	Drop	0	0	0	0
66	2	combined	Drop	0	0	0	0
66	3	combined	Drop	0	0	0	0
66	4	combined	Drop	0	0	0	0
66	5	combined	Drop	0	0	0	0
66	6	combined	Drop	0	0	0	0
66	7	combined	Drop	0	0	0	0
66	8	combined	Drop	0	0	0	0
66	9	combined	Drop	0	0	0	0
66	10	combined	Drop	0	0	0	0
66	11	combined	Drop	0	0	0	0
66	12	combined	Drop	0	0	0	0
66	13	combined	Drop	0	0	0	0
66	14	combined	Drop	0	0	0	0
66	15	combined	Drop	0	0	0	0
66	16	combined	Drop	0	0	0	0
66	17	combined	Drop	0	0	0	0
66	18	combined	Drop	0	0	0	0
66	19	combined	Drop	0	0	0	0
66	20	combined	Drop	0	0	0	0
66	21	combined	Drop	0	0	0	0
66	22	combined	Drop	0	0	0	0
66	23	combined	Drop	0	0	0	0
66	24	combined	Drop	0	0	0	0
66	25	combined	Drop	0	0	0	0
66	26	combined	Drop	0	0	0	0
66	27	combined	Drop	0	0	0	0
66	28	combined	Drop	0	0	0	0
66	29	combined	Drop	0	0	0	0
66	30	combined	Drop	0	0	0	0
66	31	combined	Drop	0	0	0	0
66	32	combined	Drop	0	0	0	0
66	33	combined	Drop	0	0	0	0
67	0	combined	Drop	0	0	0	0
67	1	combined	Drop	0	0	0	0
67	2	combined	Drop	0	0	0	0
67	3	combined	Drop	0	0	0	0
67	4	combined	Drop	0	0	0	0
67	5	combined	Drop	0	0	0	0
67	6	combined	Drop	0	0	0	0
67	7	combined	Drop	0	0	0	0
67	8	combined	Drop	0	0	0	0
67	9	combined	Drop	0	0	0	0
67	10	combined	Drop	0	0	0	0
67	11	combined	Drop	0	0	0	0
67	12	combined	Drop	0	0	0	0
67	13	combined	Drop	0	0	0	0
67	14	combined	Drop	0	0	0	0
67	15	combined	Drop	0	0	0	0
67	16	combined	Drop	0	0	0	0
67	17	combined	Drop	0	0	0	0
67	18	combined	Drop	0	0	0	0
67	19	combined	Drop	0	0	0	0
67	20	combined	Drop	0	0	0	0
67	21	combined	Drop	0	0	0	0
67	22	combined	Drop	0	0	0	0
67	23	combined	Drop	0	0	0	0
67	24	combined	Drop	0	0	0	0
67	25	combined	Drop	0	0	0	0
67	26	combined	Drop	0	0	0	0
67	27	combined	Drop	0	0	0	0
67	28	combined	Drop	0	0	0	0
67	29	combined	Drop	0	0	0	0
67	30	combined	Drop	0	0	0	0
67	31	combined	Drop	0	0	0	0
67	32	combined	Drop	0	0	0	0
67	33	combined	Drop	0	0	0	0
68	0	combined	Drop	0	0	0	0
68	1	combined	Drop	0	0	0	0
68	2	combined	Drop	0	0	0	0
68	3	combined	Drop	0	0	0	0
68	4	combined	Drop	0	0	0	0
68	5	combined	Drop	0	0	0	0
68	6	combined	Drop	0	0	0	0
68	7	combined	Drop	0	0	0	0
68	8	combined	Drop	0	0	0	0
68	9	combined	Drop	0	0	0	0
68	10	combined	Drop	0	0	0	0
68	11	combined	Drop	0	0	0	0
68	12	combined	Drop	0	0	0	0
68	13	combined	Drop	0	0	0	0
68	14	combined	Drop	0	0	0	0
68	15	combined	Drop	0	0	0	0
68	16	combined	Drop	0	0	0	0
68	17	combined	Drop	0	0	0	0
68	18	combined	Drop	0	0	0	0
68	19	combined	Drop	0	0	0	0
68	20	combined	Drop	0	0	0	0
68	21	combined	Drop	0	0	0	0
68	22	combined	Drop	0	0	0	0
68	23	combined	Drop	0	0	0	0
68	24	combined	Drop	0	0	0	0
68	25	combined	Drop	0	0	0	0
68	26	combined	Drop	0	0	0	0
68	27	combined	Drop	0	0	0	0
68	28	combined	Drop	0	0	0	0
68	29	combined	Drop	0	0	0	0
68	30	combined	Drop	0	0	0	0
68	31	combined	Drop	0	0	0	0
68	32	combined	Drop	0	0	0	0
68	33	combined	Drop	0	0	0	0
69	0	combined	Drop	0	0	0	0
69	1	combined	Drop	0	0	0	0
69	2	combined	Drop	0	0	0	0
69	3	combined	Drop	0	0	0	0
69	4	combined	Drop	0	0	0	0
69	5	combined	Drop	0	0	0	0
69	6	combined	Drop	0	0	0	0
69	7	combined	Drop	0	0	0	0
69	8	combined	Drop	0	0	0	0
69	9	combined	Drop	0	0	0	0
69	10	combined	Drop	0	0	0	0
69	11	combined	Drop	0	0	0	0
69	12	combined	Drop	0	0	0	0
69	13	combined	Drop	0	0	0	0
69	14	combined	Drop	0	0	0	0
69	15	combined	Drop	0	0	0	0
69	16	combined	Drop	0	0	0	0
69	17	combined	Drop	0	0	0	0
69	18	combined	Drop	0	0	0	0
69	19	combined	Drop	0	0	0	0
69	20	combined	Drop	0	0	0	0
69	21	combined	Drop	0	0	0	0
69	22	combined	Drop	0	0	0	0
69	23	combined	Drop	0	0	0	0
69	24	combined	Drop	0	0	0	0
69	25	combined	Drop	0	0	0	0
69	26	combined	Drop	0	0	0	0
69	27	combined	Drop	0	0	0	0
69	28	combined	Drop	0	0	0	0
69	29	combined	Drop	0	0	0	0
69	30	combined	Drop	0	0	0	0
69	31	combined	Drop	0	0	0	0
69	32	combined	Drop	0	0	0	0
69	33	combined	Drop	0	0	0	0
70	0	combined	Drop	0	0	0	0
70	1	combined	Drop	0	0	0	0
70	2	combined	Drop	0	0	0	0
70	3	combined	Drop	0	0	0	0
70	4	combined	Drop	0	0	0	0
70	5	combined	Drop	0	0	0	0
70	6	combined	Drop	0	0	0	0
70	7	combined	Drop	0	0	0	0
70	8	combined	Drop	0	0	0	0
70	9	combined	Drop	0	0	0	0
70	10	combined	Drop	0	0	0	0
70	11	combined	Drop	0	0	0	0
70	12	combined	Drop	0	0	0	0
70	13	combined	Drop	0	0	0	0
70	14	combined	Drop	0	0	0	0
70	15	combined	Drop	0	0	0	0
70	16	combined	Drop	0	0	0	0
70	17	combined	Drop	0	0	0	0
70	18	combined	Drop	0	0	0	0
70	19	combined	Drop	0	0	0	0
70	20	combined	Drop	0	0	0	0
70	21	combined	Drop	0	0	0	0
70	22	combined	Drop	0	0	0	0
70	23	combined	Drop	0	0	0	0
70	24	combined	Drop	0	0	0	0
70	25	combined	Drop	0	0	0	0
70	26	combined	Drop	0	0	0	0
70	27	combined	Drop	0	0	0	0
70	28	combined	Drop	0	0	0	0
70	29	combined	Drop	0	0	0	0
70	30	combined	Drop	0	0	0	0
70	31	combined	Drop	0	0	0	0
70	32	combined	Drop	0	0	0	0
70	33	combined	Drop	0	0	0	0
71	0	combined	Drop	0	0	0	0
71	1	combined	Drop	0	0	0	0
71	2	combined	Drop	0	0	0	0
71	3	combined	Drop	0	0	0	0
71	4	combined	Drop	0	0	0	0
71	5	combined	Drop	0	0	0	0
71	6	combined	Drop	0	0	0	0
71	7	combined	Drop	0	0	0	0
71	8	combined	Drop	0	0	0	0
71	9	combined	Drop	0	0	0	0
71	10	combined	Drop	0	0	0	0
71	11	combined	Drop	0	0	0	0
71	12	combined	Drop	0	0	0	0
71	13	combined	Drop	0	0	0	0
71	14	combined	Drop	0	0	0	0
71	15	combined	Drop	0	0	0	0
71	16	combined	Drop	0	0	0	0
71	17	combined	Drop	0	0	0	0
71	18	combined	Drop	0	0	0	0
71	19	combined	Drop	0	0	0	0
71	20	combined	Drop	0	0	0	0
71	21	combined	Drop	0	0	0	0
71	22	combined	Drop	0	0	0	0
71	23	combined	Drop	0	0	0	0
71	24	combined	Drop	0	0	0	0
71	25	combined	Drop	0	0	0	0
71	26	combined	Drop	0	0	0	0
71	27	combined	Drop	0	0	0	0
71	28	combined	Drop	0	0	0	0
71	29	combined	Drop	0	0	0	0
71	30	combined	Drop	0	0	0	0
71	31	combined	Drop	0	0	0	0
71	32	combined	Drop	0	0	0	0
71	33	combined	Drop	0	0	0	0
72	0	combined	Drop	0	0	0	0
72	1	combined	Drop	0	0	0	0
72	2	combined	Drop	0	0	0	0
72	3	combined	Drop	0	0	0	0
72	4	combined	Drop	0	0	0	0
72	5	combined	Drop	0	0	0	0
72	6	combined	Drop	0	0	0	0
72	7	combined	Drop	0	0	0	0
72	8	combined	Drop	0	0	0	0
72	9	combined	Drop	0	0	0	0
72	10	combined	Drop	0	0	0	0
72	11	combined	Drop	0	0	0	0
72	12	combined	Drop	0	0	0	0
72	13	combined	Drop	0	0	0	0
72	14	combined	Drop	0	0	0	0
72	15	combined	Drop	0	0	0	0
72	16	combined	Drop	0	0	0	0
72	17	combined	Drop	0	0	0	0
72	18	combined	Drop	0	0	0	0
72	19	combined	Drop	0	0	0	0
72	20	combined	Drop	0	0	0	0
72	21	combined	Drop	0	0	0	0
72	22	combined	Drop	0	0	0	0
72	23	combined	Drop	0	0	0	0
72	24	combined	Drop	0	0	0	0
72	25	combined	Drop	0	0	0	0
72	26	combined	Drop	0	0	0	0
72	27	combined	Drop	0	0	0	0
72	28	combined	Drop	0	0	0	0
72	29	combined	Drop	0	0	0	0
72	30	combined	Drop	0	0	0	0
72	31	combined	Drop	0	0	0	0
72	32	combined	Drop	0	0	0	0
72	33	combined	Drop	0	0	0	0
73	0	combined	Drop	0	0	0	0
73	1	combined	Drop	0	0	0	0
73	2	combined	Drop	0	0	0	0
73	3	combined	Drop	0	0	0	0
73	4	combined	Drop	0	0	0	0
73	5	combined	Drop	0	0	0	0
73	6	combined	Drop	0	0	0	0
73	7	combined	Drop	0	0	0	0
73	8	combined	Drop	0	0	0	0
73	9	combined	Drop	0	0	0	0
73	10	combined	Drop	0	0	0	0
73	11	combined	Drop	0	0	0	0
73	12	combined	Drop	0	0	0	0
73	13	combined	Drop	0	0	0	0
73	14	combined	Drop	0	0	0	0
73	15	combined	Drop	0	0	0	0
73	16	combined	Drop	0	0	0	0
73	17	combined	Drop	0	0	0	0
73	18	combined	Drop	0	0	0	0
73	19	combined	Drop	0	0	0	0
73	20	combined	Drop	0	0	0	0
73	21	combined	Drop	0	0	0	0
73	22	combined	Drop	0	0	0	0
73	23	combined	Drop	0	0	0	0
73	24	combined	Drop	0	0	0	0
73	25	combined	Drop	0	0	0	0
73	26	combined	Drop	0	0	0	0
73	27	combined	Drop	0	0	0	0
73	28	combined	Drop	0	0	0	0
73	29	combined	Drop	0	0	0	0
73	30	combined	Drop	0	0	0	0
73	31	combined	Drop	0	0	0	0
73	32	combined	Drop	0	0	0	0
73	33	combined	Drop	0	0	0	0
74	0	combined	Drop	0	0	0	0
74	1	combined	Drop	0	0	0	0
74	2	combined	Drop	0	0	0	0
74	3	combined	Drop	0	0	0	0
74	4	combined	Drop	0	0	0	0
74	5	combined	Drop	0	0	0	0
74	6	combined	Drop	0	0	0	0
74	7	combined	Drop	0	0	0	0
74	8	combined	Drop	0	0	0	0
74	9	combined	Drop	0	0	0	0
74	10	combined	Drop	0	0	0	0
74	11	combined	Drop	0	0	0	0
74	12	combined	Drop	0	0	0	0
74	13	combined	Drop	0	0	0	0
74	14	combined	Drop	0	0	0	0
74	15	combined	Drop	0	0	0	0
74	16	combined	Drop	0	0	0	0
74	17	combined	Drop	0	0	0	0
74	18	combined	Drop	0	0	0	0
74	19	combined	Drop	0	0	0	0
74	20	combined	Drop	0	0	0	0
74	21	combined	Drop	0	0	0	0
74	22	combined	Drop	0	0	0	0
74	23	combined	Drop	0	0	0	0
74	24	combined	Drop	0	0	0	0
74	25	combined	Drop	0	0	0	0
74	26	combined	Drop	0	0	0	0
74	27	combined	Drop	0	0	0	0
74	28	combined	Drop	0	0	0	0
74	29	combined	Drop	0	0	0	0
74	30	combined	Drop	0	0	0	0
74	31	combined	Drop	0	0	0	0
74	32	combined	Drop	0	0	0	0
74	33	combined	Drop	0	0	0	0
75	0	combined	Drop	0	0	0	0
75	1	combined	Drop	0	0	0	0
75	2	combined	Drop	0	0	0	0
75	3	combined	Drop	0	0	0	0
75	4	combined	Drop	0	0	0	0
75	5	combined	Drop	0	0	0	0
75	6	combined	Drop	0	0	0	0
75	7	combined	Drop	0	0	0	0
75	8	combined	Drop	0	0	0	0
75	9	combined	Drop	0	0	0	0
75	10	combined	Drop	0	0	0	0
75	11	combined	Drop	0	0	0	0
75	12	combined	Drop	0	0	0	0
75	13	combined	Drop	0	0	0	0
75	14	combined	Drop	0	0	0	0
75	15	combined	Drop	0	0	0	0
75	16	combined	Drop	0	0	0	0
75	17	combined	Drop	0	0	0	0
75	18	combined	Drop	0	0	0	0
75	19	combined	Drop	0	0	0	0
75	20	combined	Drop	0	0	0	0
75	21	combined	Drop	0	0	0	0
