Time	Node	Type	Packets	
44	3	CacheHits	3
44	3	CacheMisses	3
44	4	CacheHits	0
44	4	CacheMisses	8
44	5	CacheHits	0
44	5	CacheMisses	6
44	6	CacheHits	0
44	6	CacheMisses	6
44	7	CacheHits	2
44	7	CacheMisses	3
44	8	CacheHits	0
44	8	CacheMisses	4
44	9	CacheHits	0
44	9	CacheMisses	4
44	10	CacheHits	0
44	10	CacheMisses	2
44	11	CacheHits	0
44	11	CacheMisses	4
44	12	CacheHits	0
44	12	CacheMisses	4
44	13	CacheHits	0
44	13	CacheMisses	4
44	14	CacheHits	0
44	14	CacheMisses	2
44	15	CacheHits	0
44	15	CacheMisses	4
44	16	CacheHits	0
44	16	CacheMisses	3
44	17	CacheHits	0
44	17	CacheMisses	4
44	18	CacheHits	0
44	18	CacheMisses	2
44	19	CacheHits	0
44	19	CacheMisses	4
44	20	CacheHits	0
44	20	CacheMisses	4
44	21	CacheHits	0
44	21	CacheMisses	2
44	22	CacheHits	0
44	22	CacheMisses	3
44	23	CacheHits	0
44	23	CacheMisses	2
44	24	CacheHits	0
44	24	CacheMisses	2
44	25	CacheHits	0
44	25	CacheMisses	2
44	26	CacheHits	0
44	26	CacheMisses	2
44	27	CacheHits	0
44	27	CacheMisses	3
44	28	CacheHits	0
44	28	CacheMisses	2
44	29	CacheHits	0
44	29	CacheMisses	2
44	30	CacheHits	0
44	30	CacheMisses	2
44	31	CacheHits	0
44	31	CacheMisses	4
44	32	CacheHits	0
44	32	CacheMisses	3
44	33	CacheHits	4
44	33	CacheMisses	0
45	0	CacheHits	3
45	0	CacheMisses	4
45	1	CacheHits	0
45	1	CacheMisses	6
45	2	CacheHits	1
45	2	CacheMisses	7
45	3	CacheHits	4
45	3	CacheMisses	3
45	4	CacheHits	0
45	4	CacheMisses	5
45	5	CacheHits	0
45	5	CacheMisses	7
45	6	CacheHits	0
45	6	CacheMisses	8
45	7	CacheHits	2
45	7	CacheMisses	5
45	8	CacheHits	0
45	8	CacheMisses	6
45	9	CacheHits	0
45	9	CacheMisses	6
45	10	CacheHits	0
45	10	CacheMisses	2
45	11	CacheHits	0
45	11	CacheMisses	4
45	12	CacheHits	0
45	12	CacheMisses	4
45	13	CacheHits	0
45	13	CacheMisses	4
45	14	CacheHits	0
45	14	CacheMisses	2
45	15	CacheHits	0
45	15	CacheMisses	2
45	16	CacheHits	0
45	16	CacheMisses	4
45	17	CacheHits	0
45	17	CacheMisses	2
45	18	CacheHits	0
45	18	CacheMisses	2
45	19	CacheHits	0
45	19	CacheMisses	2
45	20	CacheHits	0
45	20	CacheMisses	2
45	21	CacheHits	0
45	21	CacheMisses	2
45	22	CacheHits	0
45	22	CacheMisses	4
45	23	CacheHits	0
45	23	CacheMisses	2
45	24	CacheHits	0
45	24	CacheMisses	2
45	25	CacheHits	0
45	25	CacheMisses	2
45	26	CacheHits	0
45	26	CacheMisses	2
45	27	CacheHits	0
45	27	CacheMisses	4
45	28	CacheHits	0
45	28	CacheMisses	2
45	29	CacheHits	0
45	29	CacheMisses	2
45	30	CacheHits	0
45	30	CacheMisses	2
45	31	CacheHits	0
45	31	CacheMisses	2
45	32	CacheHits	0
45	32	CacheMisses	4
45	33	CacheHits	6
45	33	CacheMisses	0
46	0	CacheHits	0
46	0	CacheMisses	5
46	1	CacheHits	0
46	1	CacheMisses	5
46	2	CacheHits	0
46	2	CacheMisses	7
46	3	CacheHits	0
46	3	CacheMisses	5
46	4	CacheHits	0
46	4	CacheMisses	5
46	5	CacheHits	1
46	5	CacheMisses	5
46	6	CacheHits	0
46	6	CacheMisses	6
46	7	CacheHits	2
46	7	CacheMisses	3
46	8	CacheHits	0
46	8	CacheMisses	5
46	9	CacheHits	0
46	9	CacheMisses	5
46	10	CacheHits	0
46	10	CacheMisses	4
46	11	CacheHits	0
46	11	CacheMisses	2
46	12	CacheHits	0
46	12	CacheMisses	3
46	13	CacheHits	0
46	13	CacheMisses	4
46	14	CacheHits	0
46	14	CacheMisses	2
46	15	CacheHits	0
46	15	CacheMisses	4
46	16	CacheHits	0
46	16	CacheMisses	4
46	17	CacheHits	0
46	17	CacheMisses	4
46	18	CacheHits	0
46	18	CacheMisses	2
46	19	CacheHits	0
46	19	CacheMisses	4
46	20	CacheHits	0
46	20	CacheMisses	4
46	21	CacheHits	0
46	21	CacheMisses	2
46	22	CacheHits	0
46	22	CacheMisses	2
46	23	CacheHits	0
46	23	CacheMisses	2
46	24	CacheHits	0
46	24	CacheMisses	2
46	25	CacheHits	0
46	25	CacheMisses	2
46	26	CacheHits	0
46	26	CacheMisses	2
46	27	CacheHits	0
46	27	CacheMisses	2
46	28	CacheHits	0
46	28	CacheMisses	2
46	29	CacheHits	0
46	29	CacheMisses	2
46	30	CacheHits	0
46	30	CacheMisses	2
46	31	CacheHits	0
46	31	CacheMisses	4
46	32	CacheHits	0
46	32	CacheMisses	2
46	33	CacheHits	2
46	33	CacheMisses	2
47	0	CacheHits	1
47	0	CacheMisses	4
47	1	CacheHits	0
47	1	CacheMisses	4
47	2	CacheHits	0
47	2	CacheMisses	5
47	3	CacheHits	2
47	3	CacheMisses	4
47	4	CacheHits	0
47	4	CacheMisses	5
47	5	CacheHits	1
47	5	CacheMisses	5
47	6	CacheHits	0
47	6	CacheMisses	7
47	7	CacheHits	0
47	7	CacheMisses	5
47	8	CacheHits	0
47	8	CacheMisses	6
47	9	CacheHits	0
47	9	CacheMisses	4
47	10	CacheHits	0
47	10	CacheMisses	5
47	11	CacheHits	0
47	11	CacheMisses	2
47	12	CacheHits	0
47	12	CacheMisses	3
47	13	CacheHits	0
47	13	CacheMisses	4
47	14	CacheHits	0
47	14	CacheMisses	2
47	15	CacheHits	0
47	15	CacheMisses	4
47	16	CacheHits	0
47	16	CacheMisses	4
47	17	CacheHits	0
47	17	CacheMisses	4
47	18	CacheHits	0
47	18	CacheMisses	2
47	19	CacheHits	0
47	19	CacheMisses	4
47	20	CacheHits	0
47	20	CacheMisses	4
47	21	CacheHits	0
47	21	CacheMisses	2
47	22	CacheHits	0
47	22	CacheMisses	4
47	23	CacheHits	0
47	23	CacheMisses	2
47	24	CacheHits	0
47	24	CacheMisses	2
47	25	CacheHits	0
47	25	CacheMisses	2
47	26	CacheHits	0
47	26	CacheMisses	2
47	27	CacheHits	0
47	27	CacheMisses	4
47	28	CacheHits	0
47	28	CacheMisses	2
47	29	CacheHits	0
47	29	CacheMisses	2
47	30	CacheHits	0
47	30	CacheMisses	2
47	31	CacheHits	0
47	31	CacheMisses	4
47	32	CacheHits	0
47	32	CacheMisses	4
47	33	CacheHits	2
47	33	CacheMisses	1
48	0	CacheHits	3
48	0	CacheMisses	3
48	1	CacheHits	0
48	1	CacheMisses	5
48	2	CacheHits	1
48	2	CacheMisses	6
48	3	CacheHits	0
48	3	CacheMisses	6
48	4	CacheHits	0
48	4	CacheMisses	4
48	5	CacheHits	0
48	5	CacheMisses	6
48	6	CacheHits	0
48	6	CacheMisses	7
48	7	CacheHits	0
48	7	CacheMisses	6
48	8	CacheHits	0
48	8	CacheMisses	5
48	9	CacheHits	0
48	9	CacheMisses	4
48	10	CacheHits	0
48	10	CacheMisses	6
48	11	CacheHits	0
48	11	CacheMisses	2
48	12	CacheHits	0
48	12	CacheMisses	3
48	13	CacheHits	0
48	13	CacheMisses	4
48	14	CacheHits	0
48	14	CacheMisses	2
48	15	CacheHits	0
48	15	CacheMisses	2
48	16	CacheHits	0
48	16	CacheMisses	3
48	17	CacheHits	0
48	17	CacheMisses	2
48	18	CacheHits	0
48	18	CacheMisses	2
48	19	CacheHits	0
48	19	CacheMisses	2
48	20	CacheHits	0
48	20	CacheMisses	3
48	21	CacheHits	0
48	21	CacheMisses	2
48	22	CacheHits	0
48	22	CacheMisses	3
48	23	CacheHits	0
48	23	CacheMisses	2
48	24	CacheHits	0
48	24	CacheMisses	2
48	25	CacheHits	0
48	25	CacheMisses	2
48	26	CacheHits	0
48	26	CacheMisses	2
48	27	CacheHits	0
48	27	CacheMisses	3
48	28	CacheHits	0
48	28	CacheMisses	2
48	29	CacheHits	0
48	29	CacheMisses	2
48	30	CacheHits	0
48	30	CacheMisses	2
48	31	CacheHits	0
48	31	CacheMisses	2
48	32	CacheHits	0
48	32	CacheMisses	3
48	33	CacheHits	4
48	33	CacheMisses	0
49	0	CacheHits	2
49	0	CacheMisses	5
49	1	CacheHits	0
49	1	CacheMisses	6
49	2	CacheHits	0
49	2	CacheMisses	5
49	3	CacheHits	3
49	3	CacheMisses	4
49	4	CacheHits	0
49	4	CacheMisses	6
49	5	CacheHits	0
49	5	CacheMisses	6
49	6	CacheHits	0
49	6	CacheMisses	6
49	7	CacheHits	2
49	7	CacheMisses	5
49	8	CacheHits	1
49	8	CacheMisses	6
49	9	CacheHits	1
49	9	CacheMisses	5
49	10	CacheHits	0
49	10	CacheMisses	7
49	11	CacheHits	0
49	11	CacheMisses	2
49	12	CacheHits	0
49	12	CacheMisses	2
49	13	CacheHits	0
49	13	CacheMisses	3
49	14	CacheHits	0
49	14	CacheMisses	2
49	15	CacheHits	0
49	15	CacheMisses	3
49	16	CacheHits	0
49	16	CacheMisses	3
49	17	CacheHits	0
49	17	CacheMisses	3
49	18	CacheHits	0
49	18	CacheMisses	2
49	19	CacheHits	0
49	19	CacheMisses	5
49	20	CacheHits	0
49	20	CacheMisses	4
49	21	CacheHits	0
49	21	CacheMisses	2
49	22	CacheHits	0
49	22	CacheMisses	3
49	23	CacheHits	0
49	23	CacheMisses	2
49	24	CacheHits	0
49	24	CacheMisses	2
49	25	CacheHits	0
49	25	CacheMisses	2
49	26	CacheHits	0
49	26	CacheMisses	2
49	27	CacheHits	0
49	27	CacheMisses	3
49	28	CacheHits	0
49	28	CacheMisses	2
49	29	CacheHits	0
49	29	CacheMisses	2
49	30	CacheHits	0
49	30	CacheMisses	2
49	31	CacheHits	0
49	31	CacheMisses	3
49	32	CacheHits	0
49	32	CacheMisses	3
49	33	CacheHits	5
49	33	CacheMisses	1
50	0	CacheHits	1
50	0	CacheMisses	3
50	1	CacheHits	0
50	1	CacheMisses	5
50	2	CacheHits	0
50	2	CacheMisses	4
50	3	CacheHits	2
50	3	CacheMisses	3
50	4	CacheHits	0
50	4	CacheMisses	5
50	5	CacheHits	1
50	5	CacheMisses	3
50	6	CacheHits	0
50	6	CacheMisses	3
50	7	CacheHits	0
50	7	CacheMisses	5
50	8	CacheHits	0
50	8	CacheMisses	4
50	9	CacheHits	0
50	9	CacheMisses	3
50	10	CacheHits	0
50	10	CacheMisses	4
50	11	CacheHits	0
50	11	CacheMisses	2
50	12	CacheHits	0
50	12	CacheMisses	3
50	13	CacheHits	0
50	13	CacheMisses	3
50	14	CacheHits	0
50	14	CacheMisses	2
50	15	CacheHits	0
50	15	CacheMisses	2
50	16	CacheHits	0
50	16	CacheMisses	3
50	17	CacheHits	0
50	17	CacheMisses	2
50	18	CacheHits	0
50	18	CacheMisses	2
50	19	CacheHits	0
50	19	CacheMisses	2
50	20	CacheHits	0
50	20	CacheMisses	2
50	21	CacheHits	0
50	21	CacheMisses	2
50	22	CacheHits	0
50	22	CacheMisses	3
50	23	CacheHits	0
50	23	CacheMisses	2
50	24	CacheHits	0
50	24	CacheMisses	2
50	25	CacheHits	0
50	25	CacheMisses	2
50	26	CacheHits	0
50	26	CacheMisses	2
50	27	CacheHits	0
50	27	CacheMisses	3
50	28	CacheHits	0
50	28	CacheMisses	2
50	29	CacheHits	0
50	29	CacheMisses	2
50	30	CacheHits	0
50	30	CacheMisses	2
50	31	CacheHits	0
50	31	CacheMisses	2
50	32	CacheHits	0
50	32	CacheMisses	3
50	33	CacheHits	3
50	33	CacheMisses	0
51	0	CacheHits	0
51	0	CacheMisses	7
51	1	CacheHits	0
51	1	CacheMisses	5
51	2	CacheHits	0
51	2	CacheMisses	7
51	3	CacheHits	2
51	3	CacheMisses	6
51	4	CacheHits	0
51	4	CacheMisses	5
51	5	CacheHits	0
51	5	CacheMisses	7
51	6	CacheHits	1
51	6	CacheMisses	6
51	7	CacheHits	0
51	7	CacheMisses	9
51	8	CacheHits	0
51	8	CacheMisses	6
51	9	CacheHits	0
51	9	CacheMisses	6
51	10	CacheHits	0
51	10	CacheMisses	5
51	11	CacheHits	0
51	11	CacheMisses	3
51	12	CacheHits	0
51	12	CacheMisses	2
51	13	CacheHits	0
51	13	CacheMisses	4
51	14	CacheHits	0
51	14	CacheMisses	2
51	15	CacheHits	0
51	15	CacheMisses	2
51	16	CacheHits	0
51	16	CacheMisses	4
51	17	CacheHits	0
51	17	CacheMisses	3
51	18	CacheHits	0
51	18	CacheMisses	2
51	19	CacheHits	0
51	19	CacheMisses	4
51	20	CacheHits	0
51	20	CacheMisses	3
51	21	CacheHits	0
51	21	CacheMisses	2
51	22	CacheHits	0
51	22	CacheMisses	4
51	23	CacheHits	0
51	23	CacheMisses	2
51	24	CacheHits	0
51	24	CacheMisses	2
51	25	CacheHits	0
51	25	CacheMisses	2
51	26	CacheHits	0
51	26	CacheMisses	2
51	27	CacheHits	0
51	27	CacheMisses	4
51	28	CacheHits	0
51	28	CacheMisses	2
51	29	CacheHits	0
51	29	CacheMisses	2
51	30	CacheHits	0
51	30	CacheMisses	2
51	31	CacheHits	0
51	31	CacheMisses	3
51	32	CacheHits	0
51	32	CacheMisses	4
51	33	CacheHits	4
51	33	CacheMisses	1
52	0	CacheHits	1
52	0	CacheMisses	5
52	1	CacheHits	0
52	1	CacheMisses	6
52	2	CacheHits	0
52	2	CacheMisses	8
52	3	CacheHits	0
52	3	CacheMisses	6
52	4	CacheHits	0
52	4	CacheMisses	7
52	5	CacheHits	0
52	5	CacheMisses	5
52	6	CacheHits	0
52	6	CacheMisses	8
52	7	CacheHits	3
52	7	CacheMisses	2
52	8	CacheHits	0
52	8	CacheMisses	5
52	9	CacheHits	0
52	9	CacheMisses	4
52	10	CacheHits	0
52	10	CacheMisses	3
52	11	CacheHits	0
52	11	CacheMisses	5
52	12	CacheHits	0
52	12	CacheMisses	2
52	13	CacheHits	0
52	13	CacheMisses	3
52	14	CacheHits	0
52	14	CacheMisses	2
52	15	CacheHits	0
52	15	CacheMisses	4
52	16	CacheHits	0
52	16	CacheMisses	3
52	17	CacheHits	0
52	17	CacheMisses	4
52	18	CacheHits	0
52	18	CacheMisses	2
52	19	CacheHits	0
52	19	CacheMisses	3
52	20	CacheHits	0
52	20	CacheMisses	3
52	21	CacheHits	0
52	21	CacheMisses	2
52	22	CacheHits	0
52	22	CacheMisses	4
52	23	CacheHits	0
52	23	CacheMisses	2
52	24	CacheHits	0
52	24	CacheMisses	2
52	25	CacheHits	0
52	25	CacheMisses	2
52	26	CacheHits	0
52	26	CacheMisses	2
52	27	CacheHits	0
52	27	CacheMisses	4
52	28	CacheHits	0
52	28	CacheMisses	2
52	29	CacheHits	0
52	29	CacheMisses	2
52	30	CacheHits	0
52	30	CacheMisses	2
52	31	CacheHits	0
52	31	CacheMisses	3
52	32	CacheHits	0
52	32	CacheMisses	4
52	33	CacheHits	5
52	33	CacheMisses	0
53	0	CacheHits	2
53	0	CacheMisses	3
53	1	CacheHits	1
53	1	CacheMisses	5
53	2	CacheHits	0
53	2	CacheMisses	5
53	3	CacheHits	1
53	3	CacheMisses	4
53	4	CacheHits	0
53	4	CacheMisses	6
53	5	CacheHits	0
53	5	CacheMisses	3
53	6	CacheHits	0
53	6	CacheMisses	6
53	7	CacheHits	0
53	7	CacheMisses	6
53	8	CacheHits	0
53	8	CacheMisses	5
53	9	CacheHits	0
53	9	CacheMisses	5
53	10	CacheHits	0
53	10	CacheMisses	3
53	11	CacheHits	0
53	11	CacheMisses	5
53	12	CacheHits	0
53	12	CacheMisses	2
53	13	CacheHits	0
53	13	CacheMisses	4
53	14	CacheHits	0
53	14	CacheMisses	2
53	15	CacheHits	0
53	15	CacheMisses	3
53	16	CacheHits	0
53	16	CacheMisses	4
53	17	CacheHits	0
53	17	CacheMisses	3
53	18	CacheHits	0
53	18	CacheMisses	2
53	19	CacheHits	0
53	19	CacheMisses	3
53	20	CacheHits	0
53	20	CacheMisses	3
53	21	CacheHits	0
53	21	CacheMisses	2
53	22	CacheHits	0
53	22	CacheMisses	4
53	23	CacheHits	0
53	23	CacheMisses	2
53	24	CacheHits	0
53	24	CacheMisses	2
53	25	CacheHits	0
53	25	CacheMisses	2
53	26	CacheHits	0
53	26	CacheMisses	2
53	27	CacheHits	0
53	27	CacheMisses	4
53	28	CacheHits	0
53	28	CacheMisses	2
53	29	CacheHits	0
53	29	CacheMisses	2
53	30	CacheHits	0
53	30	CacheMisses	2
53	31	CacheHits	0
53	31	CacheMisses	3
53	32	CacheHits	0
53	32	CacheMisses	4
53	33	CacheHits	3
53	33	CacheMisses	1
54	0	CacheHits	0
54	0	CacheMisses	6
54	1	CacheHits	1
54	1	CacheMisses	4
54	2	CacheHits	0
54	2	CacheMisses	7
54	3	CacheHits	2
54	3	CacheMisses	4
54	4	CacheHits	0
54	4	CacheMisses	6
54	5	CacheHits	0
54	5	CacheMisses	2
54	6	CacheHits	0
54	6	CacheMisses	6
54	7	CacheHits	2
54	7	CacheMisses	4
54	8	CacheHits	0
54	8	CacheMisses	5
54	9	CacheHits	0
54	9	CacheMisses	5
54	10	CacheHits	0
54	10	CacheMisses	3
54	11	CacheHits	0
54	11	CacheMisses	5
54	12	CacheHits	0
54	12	CacheMisses	2
54	13	CacheHits	0
54	13	CacheMisses	2
54	14	CacheHits	0
54	14	CacheMisses	2
54	15	CacheHits	0
54	15	CacheMisses	2
54	16	CacheHits	0
54	16	CacheMisses	4
54	17	CacheHits	0
54	17	CacheMisses	3
54	18	CacheHits	0
54	18	CacheMisses	2
54	19	CacheHits	1
54	19	CacheMisses	3
54	20	CacheHits	1
54	20	CacheMisses	3
54	21	CacheHits	0
54	21	CacheMisses	2
54	22	CacheHits	0
54	22	CacheMisses	4
54	23	CacheHits	0
54	23	CacheMisses	2
54	24	CacheHits	0
54	24	CacheMisses	2
54	25	CacheHits	0
54	25	CacheMisses	2
54	26	CacheHits	0
54	26	CacheMisses	2
54	27	CacheHits	0
54	27	CacheMisses	4
54	28	CacheHits	0
54	28	CacheMisses	2
54	29	CacheHits	0
54	29	CacheMisses	2
54	30	CacheHits	0
54	30	CacheMisses	2
54	31	CacheHits	1
54	31	CacheMisses	3
54	32	CacheHits	0
54	32	CacheMisses	4
54	33	CacheHits	3
54	33	CacheMisses	1
55	0	CacheHits	1
55	0	CacheMisses	4
55	1	CacheHits	0
55	1	CacheMisses	7
55	2	CacheHits	0
55	2	CacheMisses	6
55	3	CacheHits	2
55	3	CacheMisses	3
55	4	CacheHits	0
55	4	CacheMisses	7
55	5	CacheHits	0
55	5	CacheMisses	2
55	6	CacheHits	0
55	6	CacheMisses	7
55	7	CacheHits	1
55	7	CacheMisses	4
55	8	CacheHits	0
55	8	CacheMisses	5
55	9	CacheHits	0
55	9	CacheMisses	4
55	10	CacheHits	0
55	10	CacheMisses	2
55	11	CacheHits	0
55	11	CacheMisses	4
55	12	CacheHits	0
55	12	CacheMisses	3
55	13	CacheHits	0
55	13	CacheMisses	2
55	14	CacheHits	0
55	14	CacheMisses	2
55	15	CacheHits	0
55	15	CacheMisses	2
55	16	CacheHits	0
55	16	CacheMisses	3
55	17	CacheHits	0
55	17	CacheMisses	4
55	18	CacheHits	0
55	18	CacheMisses	2
55	19	CacheHits	0
55	19	CacheMisses	4
55	20	CacheHits	0
55	20	CacheMisses	4
55	21	CacheHits	0
55	21	CacheMisses	2
55	22	CacheHits	0
55	22	CacheMisses	4
55	23	CacheHits	0
55	23	CacheMisses	2
55	24	CacheHits	0
55	24	CacheMisses	2
55	25	CacheHits	0
55	25	CacheMisses	2
55	26	CacheHits	0
55	26	CacheMisses	2
55	27	CacheHits	0
55	27	CacheMisses	4
55	28	CacheHits	0
55	28	CacheMisses	2
55	29	CacheHits	0
55	29	CacheMisses	2
55	30	CacheHits	0
55	30	CacheMisses	2
55	31	CacheHits	0
55	31	CacheMisses	4
55	32	CacheHits	0
55	32	CacheMisses	4
55	33	CacheHits	3
55	33	CacheMisses	1
56	0	CacheHits	3
56	0	CacheMisses	5
56	1	CacheHits	0
56	1	CacheMisses	6
56	2	CacheHits	0
56	2	CacheMisses	6
56	3	CacheHits	2
56	3	CacheMisses	6
56	4	CacheHits	0
56	4	CacheMisses	6
56	5	CacheHits	0
56	5	CacheMisses	2
56	6	CacheHits	0
56	6	CacheMisses	6
56	7	CacheHits	1
56	7	CacheMisses	7
56	8	CacheHits	0
56	8	CacheMisses	7
56	9	CacheHits	0
56	9	CacheMisses	7
56	10	CacheHits	0
56	10	CacheMisses	2
56	11	CacheHits	0
56	11	CacheMisses	7
56	12	CacheHits	0
56	12	CacheMisses	8
56	13	CacheHits	0
56	13	CacheMisses	2
56	14	CacheHits	0
56	14	CacheMisses	2
56	15	CacheHits	0
56	15	CacheMisses	2
56	16	CacheHits	0
56	16	CacheMisses	2
56	17	CacheHits	0
56	17	CacheMisses	3
56	18	CacheHits	0
56	18	CacheMisses	2
56	19	CacheHits	0
56	19	CacheMisses	4
56	20	CacheHits	0
56	20	CacheMisses	5
56	21	CacheHits	0
56	21	CacheMisses	2
56	22	CacheHits	0
56	22	CacheMisses	4
56	23	CacheHits	0
56	23	CacheMisses	2
56	24	CacheHits	0
56	24	CacheMisses	2
56	25	CacheHits	0
56	25	CacheMisses	2
56	26	CacheHits	0
56	26	CacheMisses	2
56	27	CacheHits	0
56	27	CacheMisses	4
56	28	CacheHits	0
56	28	CacheMisses	2
56	29	CacheHits	0
56	29	CacheMisses	2
56	30	CacheHits	0
56	30	CacheMisses	2
56	31	CacheHits	0
56	31	CacheMisses	5
56	32	CacheHits	0
56	32	CacheMisses	4
56	33	CacheHits	6
56	33	CacheMisses	1
57	0	CacheHits	1
57	0	CacheMisses	3
57	1	CacheHits	0
57	1	CacheMisses	6
57	2	CacheHits	1
57	2	CacheMisses	5
57	3	CacheHits	1
57	3	CacheMisses	2
57	4	CacheHits	0
57	4	CacheMisses	7
57	5	CacheHits	0
57	5	CacheMisses	3
57	6	CacheHits	0
57	6	CacheMisses	6
57	7	CacheHits	0
57	7	CacheMisses	3
57	8	CacheHits	0
57	8	CacheMisses	4
57	9	CacheHits	0
57	9	CacheMisses	4
57	10	CacheHits	0
57	10	CacheMisses	2
57	11	CacheHits	0
57	11	CacheMisses	4
57	12	CacheHits	0
57	12	CacheMisses	3
57	13	CacheHits	0
57	13	CacheMisses	2
57	14	CacheHits	0
57	14	CacheMisses	2
57	15	CacheHits	0
57	15	CacheMisses	2
57	16	CacheHits	0
57	16	CacheMisses	2
57	17	CacheHits	0
57	17	CacheMisses	4
57	18	CacheHits	0
57	18	CacheMisses	2
57	19	CacheHits	0
57	19	CacheMisses	3
57	20	CacheHits	0
57	20	CacheMisses	3
57	21	CacheHits	0
57	21	CacheMisses	2
57	22	CacheHits	0
57	22	CacheMisses	4
57	23	CacheHits	0
57	23	CacheMisses	2
57	24	CacheHits	0
57	24	CacheMisses	2
57	25	CacheHits	0
57	25	CacheMisses	2
57	26	CacheHits	0
57	26	CacheMisses	2
57	27	CacheHits	0
57	27	CacheMisses	4
57	28	CacheHits	0
57	28	CacheMisses	2
57	29	CacheHits	0
57	29	CacheMisses	2
57	30	CacheHits	0
57	30	CacheMisses	2
57	31	CacheHits	0
57	31	CacheMisses	4
57	32	CacheHits	0
57	32	CacheMisses	4
57	33	CacheHits	3
57	33	CacheMisses	0
58	0	CacheHits	1
58	0	CacheMisses	4
58	1	CacheHits	0
58	1	CacheMisses	5
58	2	CacheHits	1
58	2	CacheMisses	5
58	3	CacheHits	1
58	3	CacheMisses	4
58	4	CacheHits	0
58	4	CacheMisses	6
58	5	CacheHits	0
58	5	CacheMisses	3
58	6	CacheHits	0
58	6	CacheMisses	6
58	7	CacheHits	1
58	7	CacheMisses	3
58	8	CacheHits	2
58	8	CacheMisses	3
58	9	CacheHits	2
58	9	CacheMisses	2
58	10	CacheHits	0
58	10	CacheMisses	2
58	11	CacheHits	0
58	11	CacheMisses	5
58	12	CacheHits	0
58	12	CacheMisses	5
58	13	CacheHits	0
58	13	CacheMisses	3
58	14	CacheHits	0
58	14	CacheMisses	2
58	15	CacheHits	0
58	15	CacheMisses	2
58	16	CacheHits	0
58	16	CacheMisses	2
58	17	CacheHits	0
58	17	CacheMisses	2
58	18	CacheHits	0
58	18	CacheMisses	3
58	19	CacheHits	0
58	19	CacheMisses	3
58	20	CacheHits	0
58	20	CacheMisses	3
58	21	CacheHits	0
58	21	CacheMisses	2
58	22	CacheHits	0
58	22	CacheMisses	4
58	23	CacheHits	0
58	23	CacheMisses	2
58	24	CacheHits	0
58	24	CacheMisses	2
58	25	CacheHits	0
58	25	CacheMisses	2
58	26	CacheHits	0
58	26	CacheMisses	2
58	27	CacheHits	0
58	27	CacheMisses	4
58	28	CacheHits	0
58	28	CacheMisses	2
58	29	CacheHits	0
58	29	CacheMisses	2
58	30	CacheHits	0
58	30	CacheMisses	2
58	31	CacheHits	0
58	31	CacheMisses	3
58	32	CacheHits	0
58	32	CacheMisses	4
58	33	CacheHits	3
58	33	CacheMisses	0
59	0	CacheHits	1
59	0	CacheMisses	7
59	1	CacheHits	0
59	1	CacheMisses	4
59	2	CacheHits	0
59	2	CacheMisses	5
59	3	CacheHits	0
59	3	CacheMisses	7
59	4	CacheHits	0
59	4	CacheMisses	4
59	5	CacheHits	0
59	5	CacheMisses	4
59	6	CacheHits	0
59	6	CacheMisses	6
59	7	CacheHits	2
59	7	CacheMisses	5
59	8	CacheHits	2
59	8	CacheMisses	5
59	9	CacheHits	2
59	9	CacheMisses	5
59	10	CacheHits	0
59	10	CacheMisses	3
59	11	CacheHits	0
59	11	CacheMisses	9
59	12	CacheHits	0
59	12	CacheMisses	7
59	13	CacheHits	0
59	13	CacheMisses	8
59	14	CacheHits	0
59	14	CacheMisses	2
59	15	CacheHits	1
59	15	CacheMisses	5
59	16	CacheHits	0
59	16	CacheMisses	2
59	17	CacheHits	0
59	17	CacheMisses	2
59	18	CacheHits	0
59	18	CacheMisses	3
59	19	CacheHits	0
59	19	CacheMisses	2
59	20	CacheHits	0
59	20	CacheMisses	3
59	21	CacheHits	0
59	21	CacheMisses	2
59	22	CacheHits	0
59	22	CacheMisses	4
59	23	CacheHits	0
59	23	CacheMisses	2
59	24	CacheHits	0
59	24	CacheMisses	2
59	25	CacheHits	0
59	25	CacheMisses	2
59	26	CacheHits	0
59	26	CacheMisses	2
59	27	CacheHits	0
59	27	CacheMisses	3
59	28	CacheHits	0
59	28	CacheMisses	2
59	29	CacheHits	0
59	29	CacheMisses	2
59	30	CacheHits	0
59	30	CacheMisses	2
59	31	CacheHits	0
59	31	CacheMisses	4
59	32	CacheHits	0
59	32	CacheMisses	3
59	33	CacheHits	5
59	33	CacheMisses	2
60	0	CacheHits	3
60	0	CacheMisses	5
60	1	CacheHits	0
60	1	CacheMisses	5
60	2	CacheHits	0
60	2	CacheMisses	6
60	3	CacheHits	3
60	3	CacheMisses	5
60	4	CacheHits	0
60	4	CacheMisses	6
60	5	CacheHits	0
60	5	CacheMisses	4
60	6	CacheHits	0
60	6	CacheMisses	5
60	7	CacheHits	1
60	7	CacheMisses	6
60	8	CacheHits	2
60	8	CacheMisses	4
60	9	CacheHits	1
60	9	CacheMisses	5
60	10	CacheHits	0
60	10	CacheMisses	3
60	11	CacheHits	0
60	11	CacheMisses	7
60	12	CacheHits	0
60	12	CacheMisses	8
60	13	CacheHits	0
60	13	CacheMisses	7
60	14	CacheHits	0
60	14	CacheMisses	2
60	15	CacheHits	0
60	15	CacheMisses	5
60	16	CacheHits	0
60	16	CacheMisses	4
60	17	CacheHits	0
60	17	CacheMisses	2
