Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
18.2169	3	0	1	LastDelay	0.967896	967896	1	1
18.2169	2	0	1	LastDelay	0.00338467	3384.67	1	1
18.249	3	0	1	LastDelay	0	0	1	0
19.2136	2	0	1	LastDelay	0	0	1	0
19.2525	3	0	1	LastDelay	0.00346234	3462.34	1	1
19.2525	1	0	1	LastDelay	0.966575	966575	1	1
19.2859	1	0	1	LastDelay	0	0	1	0
20.2169	2	0	1	LastDelay	0.00338421	3384.21	1	1
20.249	3	0	1	LastDelay	0	0	1	0
20.2893	1	0	1	LastDelay	0.00335861	3358.61	1	1
21.2136	2	0	1	LastDelay	0	0	1	0
21.2433	0	0	1	LastDelay	0.0037019	3701.9	1	1
21.2525	3	0	1	LastDelay	0.00344979	3449.79	1	1
21.2859	1	0	1	LastDelay	0	0	1	0
22.1646	4	0	1	LastDelay	0.00333256	3332.56	1	1
22.2169	2	0	1	LastDelay	0.00334574	3345.74	1	1
22.2396	0	0	1	LastDelay	0	0	1	0
22.249	3	0	1	LastDelay	0	0	1	0
22.2893	1	0	1	LastDelay	0.00341036	3410.36	1	1
22.886	5	0	1	LastDelay	0.00337146	3371.46	1	1
23.1612	4	0	1	LastDelay	0	0	1	0
23.2136	2	0	1	LastDelay	0	0	1	0
23.2429	0	0	1	LastDelay	0.00330669	3306.69	1	1
23.2524	3	0	1	LastDelay	0.00334576	3345.76	1	1
23.2859	1	0	1	LastDelay	0	0	1	0
23.8508	8	0	1	LastDelay	0.00342378	3423.78	1	1
23.8827	5	0	1	LastDelay	0	0	1	0
24.1647	4	0	1	LastDelay	0.00343676	3436.76	1	1
24.2396	0	0	1	LastDelay	0	0	1	0
24.249	3	0	1	LastDelay	0	0	1	0
24.2893	1	0	1	LastDelay	0.00333217	3332.17	1	1
24.8474	8	0	1	LastDelay	0	0	1	0
25.1612	4	0	1	LastDelay	0	0	1	0
25.243	0	0	1	LastDelay	0.00337123	3371.23	1	1
25.2859	1	0	1	LastDelay	0	0	1	0
26.2396	0	0	1	LastDelay	0	0	1	0
27.2429	0	0	1	LastDelay	0.00330612	3306.12	1	1
27.2893	1	0	1	LastDelay	0.00335822	3358.22	1	1
27.886	5	0	1	LastDelay	0.00331936	3319.36	1	1
28.1645	4	0	1	LastDelay	0.00330621	3306.21	1	1
28.2396	0	0	1	LastDelay	0	0	1	0
28.2859	1	0	1	LastDelay	0	0	1	0
