Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
12.249	3	0	1	LastDelay	0	0	1	1
12.3302	15	0	1	LastDelay	0	0	1	2
12.3675	9	0	1	LastDelay	0	0	1	2
12.5023	33	0	1	LastDelay	0	0	1	2
12.5338	45	0	1	LastDelay	0	0	1	2
12.8474	8	0	1	LastDelay	0	0	1	2
12.8926	39	0	1	LastDelay	0	0	1	2
12.9429	14	0	1	LastDelay	0	0	1	2
12.9782	38	0	1	LastDelay	0	0	1	2
13.0205	27	0	1	LastDelay	0	0	1	2
13.173	26	0	1	LastDelay	0	0	1	2
13.199	32	0	1	LastDelay	0	0	1	2
13.2136	2	0	1	LastDelay	0	0	1	1
13.2443	44	0	1	LastDelay	0	0	1	2
13.2525	3	0	1	LastDelay	0.00341516	3415.16	1	3
13.2926	21	0	1	LastDelay	0	0	1	2
13.3302	15	0	1	LastDelay	0	0	1	2
13.3675	9	0	1	LastDelay	0	0	1	2
13.3681	20	0	1	LastDelay	0	0	1	2
13.5023	33	0	1	LastDelay	0	0	1	2
13.5338	45	0	1	LastDelay	0	0	1	2
13.8926	39	0	1	LastDelay	0	0	1	2
14.0205	27	0	1	LastDelay	0	0	1	2
14.249	3	0	1	LastDelay	0	0	1	1
14.2859	1	0	1	LastDelay	0	0	1	1
14.2959	21	0	1	LastDelay	0.00333324	3333.24	1	2
14.3302	15	0	1	LastDelay	0	0	1	2
14.3675	9	0	1	LastDelay	0	0	1	2
14.5023	33	0	1	LastDelay	0	0	1	2
14.5338	45	0	1	LastDelay	0	0	1	2
14.752	37	0	1	LastDelay	0	0	1	2
14.8474	8	0	1	LastDelay	0	0	1	2
14.8926	39	0	1	LastDelay	0	0	1	2
14.904	25	0	1	LastDelay	0	0	1	2
14.9429	14	0	1	LastDelay	0	0	1	2
14.9782	38	0	1	LastDelay	0	0	1	2
15.0205	27	0	1	LastDelay	0	0	1	2
15.0386	19	0	1	LastDelay	0	0	1	2
15.173	26	0	1	LastDelay	0	0	1	2
15.1939	13	0	1	LastDelay	0	0	1	2
15.199	32	0	1	LastDelay	0	0	1	2
15.2136	2	0	1	LastDelay	0	0	1	1
15.2443	44	0	1	LastDelay	0	0	1	2
15.249	3	0	1	LastDelay	0	0	1	1
15.25	7	0	1	LastDelay	0	0	1	2
15.262	31	0	1	LastDelay	0	0	1	2
15.2893	1	0	1	LastDelay	0.00334661	3346.61	1	3
15.2926	21	0	1	LastDelay	0	0	1	2
15.3675	9	0	1	LastDelay	0	0	1	2
15.3681	20	0	1	LastDelay	0	0	1	2
15.3753	43	0	1	LastDelay	0	0	1	2
15.5023	33	0	1	LastDelay	0	0	1	2
15.5338	45	0	1	LastDelay	0	0	1	2
15.752	37	0	1	LastDelay	0	0	1	2
15.8926	39	0	1	LastDelay	0	0	1	2
15.904	25	0	1	LastDelay	0	0	1	2
15.9429	14	0	1	LastDelay	0	0	1	2
15.9782	38	0	1	LastDelay	0	0	1	2
16.0205	27	0	1	LastDelay	0	0	1	2
16.0386	19	0	1	LastDelay	0	0	1	2
16.173	26	0	1	LastDelay	0	0	1	2
16.1939	13	0	1	LastDelay	0	0	1	2
16.199	32	0	1	LastDelay	0	0	1	2
16.2136	2	0	1	LastDelay	0	0	1	1
16.2443	44	0	1	LastDelay	0	0	1	2
16.249	3	0	1	LastDelay	0	0	1	1
16.25	7	0	1	LastDelay	0	0	1	2
16.262	31	0	1	LastDelay	0	0	1	2
16.2859	1	0	1	LastDelay	0	0	1	1
