Time	Node	AppId	SeqNo	Type	DelayS	DelayUS	RetxCount	HopCount
10.5722	2	0	1	LastDelay	0.0036756	3675.6	1	1
10.7018	10	0	1	LastDelay	0.142632	142632	1	1
10.7018	14	0	1	LastDelay	0.00426419	4264.19	1	1
10.7018	55	0	1	LastDelay	0.18731	187310	1	1
10.7634	71	0	1	LastDelay	0.000782845	782.845	1	1
10.7634	6	0	1	LastDelay	0.000359352	359.352	1	1
10.8498	31	0	1	LastDelay	0.000584064	584.064	1	1
10.8621	67	0	1	LastDelay	4.6647e-05	46.647	1	1
10.9043	83	0	1	LastDelay	0.0161893	16189.3	1	1
10.9043	87	0	1	LastDelay	0.0234525	23452.5	1	1
10.9236	75	0	1	LastDelay	0.00317231	3172.31	1	1
11.1258	35	0	1	LastDelay	0.182241	182241	1	1
11.1451	127	0	1	LastDelay	0.0144869	14486.9	1	1
11.2446	91	0	1	LastDelay	0.012555	12555	1	1
11.3151	59	0	1	LastDelay	0.0107722	10772.2	1	1
11.3151	131	0	1	LastDelay	0.00334463	3344.63	1	1
11.3731	103	0	1	LastDelay	0.0183421	18342.1	1	1
11.3731	111	0	1	LastDelay	0.00105652	1056.52	1	1
11.3921	23	0	1	LastDelay	0.00196952	1969.53	1	1
11.4697	107	0	1	LastDelay	0.00149643	1496.43	1	1
11.4825	47	0	1	LastDelay	0.00752517	7525.17	1	1
11.4825	99	0	1	LastDelay	0.00917094	9170.94	1	1
11.5058	43	0	1	LastDelay	0.0052607	5260.7	1	1
11.5145	55	0	1	LastDelay	0	0	1	0
11.5187	39	0	1	LastDelay	0.00438286	4382.86	1	1
11.5592	10	0	1	LastDelay	0	0	1	0
11.5685	2	0	1	LastDelay	0	0	1	0
11.5767	79	0	1	LastDelay	0.0178832	17883.2	1	1
11.5959	19	0	1	LastDelay	0.000861627	861.627	1	1
11.6186	51	0	1	LastDelay	0.00190161	1901.62	1	1
11.6975	14	0	1	LastDelay	0	0	1	0
11.7627	71	0	1	LastDelay	0	0	1	0
11.7631	6	0	1	LastDelay	0	0	1	0
11.8493	31	0	1	LastDelay	0	0	1	0
11.862	67	0	1	LastDelay	0	0	1	0
11.8809	87	0	1	LastDelay	0	0	1	0
11.8881	83	0	1	LastDelay	0	0	1	0
11.9204	75	0	1	LastDelay	0	0	1	0
11.9436	35	0	1	LastDelay	0	0	1	0
12.0919	85	0	1	LastDelay	0	0	1	2
12.0962	93	0	1	LastDelay	0	0	1	2
12.1091	124	0	1	LastDelay	0	0	1	2
12.1196	123	0	1	LastDelay	0.003793	3793	1	1
12.1306	127	0	1	LastDelay	0	0	1	0
12.1454	49	0	1	LastDelay	0	0	1	2
12.1529	15	0	1	LastDelay	0	0	1	2
12.1824	18	0	1	LastDelay	0	0	1	2
12.1911	22	0	1	LastDelay	0	0	1	2
12.2154	30	0	1	LastDelay	0	0	1	2
12.2159	45	0	1	LastDelay	0	0	1	2
12.2239	7	0	1	LastDelay	0	0	1	2
12.232	91	0	1	LastDelay	0	0	1	0
12.2623	69	0	1	LastDelay	0	0	1	2
12.3043	59	0	1	LastDelay	0	0	1	0
12.3117	131	0	1	LastDelay	0	0	1	0
12.3548	103	0	1	LastDelay	0	0	1	0
12.3629	97	0	1	LastDelay	0	0	1	2
12.3702	73	0	1	LastDelay	0	0	1	2
12.3721	111	0	1	LastDelay	0	0	1	0
12.3795	105	0	1	LastDelay	0	0	1	2
